ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,1,1,0,aud,0.15,1,z,A,1A,0,z,2.67482549999841,1,0,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100476327605705,0.501223692017002,-0.5,-0.299108489419723,-0.5,-0.299108489419723,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,2,2,1,aud,0.5,1,z,C,2C,1,z,1.49145909999788,1,1,1,2.30258509299405,0.5,0.200891510580277,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.215738657172906,0.500019485925313,0.5,0.299108489419723,0.5,0.299108489419723,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,3,0,0,aud,0.5,1,z,A,0A,1,z,1.50162889999774,1,1,1,2.39789527279837,0.5,0.200891510580277,0.350937762632721,0.5,0.5,0.350937762632721,0.350937762632721,0.350937762632721,0.799108489419723,0.5,0.214562764781003,0.500219407225261,0.5,0.299108489419723,0.5,0.299108489419723,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,4,2,2,aud,0.15,1,z,B,2B,0,b,1.13027399999919,0,1,1,2.484906649788,0.799108489419723,0.1410008345099,0.24631462648332,0.350937762632721,0.5,0.350937762632721,0.24631462648332,0.350937762632721,0.799108489419723,0.350937762632721,0.498309881520506,0.833933019929535,0.350937762632721,-0.209936928122821,-0.350937762632721,-0.209936928122821,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,5,1,1,aud,0.35,0,z,C,1C,0,b,1.95971909999753,0,1,0,2.56494935746154,0.799108489419723,0.1410008345099,0.24631462648332,0.350937762632721,0.5,0.1410008345099,0.24631462648332,0.350937762632721,0.799108489419723,0.350937762632721,0.279033387815123,0.83331264040919,-0.649062237367279,0.388280050716625,-0.350937762632721,-0.209936928122821,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,6,0,0,aud,0.5,1,z,A,0A,1,z,0.91840929999853,1,1,1,1.94591014905531,0.799108489419723,0.1410008345099,0.24631462648332,0.350937762632721,0.5,0.1410008345099,0.24631462648332,0.739217813349347,0.799108489419723,0.799108489419723,0.809903001057575,0.962063893314831,0.200891510580277,0.120176712533826,0.200891510580277,0.120176712533826,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,7,1,2,aud,0.5,1,z,B,1B,1,b,1.80936529999781,0,0,0,2.70805020110221,0.919285201953549,0.0989650347845017,0.172882207843542,0.24631462648332,0.5,0.1410008345099,0.172882207843542,0.739217813349347,0.799108489419723,0.5,0.177229303885842,0.500203720161353,-0.5,0.299108489419723,0.5,0.299108489419723,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,8,2,0,aud,0.35,1,z,A,2A,0,b,1.68145189999996,0,1,1,2.77258872223978,0.919285201953549,0.0989650347845017,0.172882207843542,0.24631462648332,0.799108489419723,0.1410008345099,0.172882207843542,0.739217813349347,0.799108489419723,0.172882207843542,0.420108812031443,0.97178609283426,0.172882207843542,-0.103421072071257,-0.172882207843542,-0.103421072071257,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,9,1,1,aud,0.35,1,z,C,1C,0,z,2.86136509999778,1,0,0,2.14006616349627,0.919285201953549,0.0989650347845017,0.0694611357722849,0.24631462648332,0.799108489419723,0.1410008345099,0.172882207843542,0.739217813349347,0.799108489419723,0.739217813349347,0.112173517072618,0.930114041240474,-0.739217813349347,-0.442212647006148,-0.739217813349347,-0.442212647006148,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,10,2,0,aud,0.35,1,z,A,2A,0,b,1.80313879999812,0,1,1,2.19722457733622,0.919285201953549,0.0989650347845017,0.0694611357722849,0.24631462648332,0.799108489419723,0.1410008345099,0.172882207843542,0.297005166343198,0.799108489419723,0.0694611357722849,0.276058903167527,0.990646202348459,0.0694611357722849,-0.0415528307884529,-0.0694611357722849,-0.0415528307884529,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,11,0,2,aud,0.35,1,z,B,0B,0,b,2.20350629999848,0,1,1,2.94443897916644,0.919285201953549,0.0989650347845017,0.027908304983832,0.24631462648332,0.799108489419723,0.1410008345099,0.172882207843542,0.297005166343198,0.799108489419723,0.24631462648332,0.228957719198653,0.939633632247811,0.24631462648332,-0.147349591698819,-0.24631462648332,-0.147349591698819,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,12,2,1,aud,0.5,1,z,C,2C,1,z,1.95142849999866,1,1,1,2.30258509299405,0.919285201953549,0.0989650347845017,0.027908304983832,0.0989650347845017,0.799108489419723,0.1410008345099,0.172882207843542,0.297005166343198,0.799108489419723,0.799108489419723,0.295420095202779,0.961862500974062,0.200891510580277,0.120176712533826,0.200891510580277,0.120176712533826,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,13,0,0,aud,0.5,1,z,A,0A,1,z,0.922644799997215,1,1,1,1.94591014905531,0.919285201953549,0.0989650347845017,0.0195881562197953,0.0989650347845017,0.799108489419723,0.0989650347845016,0.121341790439235,0.208460657133683,0.919285201953549,0.919285201953549,1.17571769002686,0.989401646567269,0.0807147980464509,0.0482849626349839,0.0807147980464509,0.0482849626349839,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,14,1,2,aud,0.5,1,z,B,1B,1,b,1.97832159999962,0,0,0,2.39789527279837,0.967570164588533,0.0694611357722849,0.0137484474357503,0.0694611357722849,0.799108489419723,0.0989650347845016,0.0851668329011875,0.208460657133683,0.919285201953549,0.799108489419723,0.0111763429395476,0.037799208128036,-0.200891510580277,0.120176712533826,0.200891510580277,0.120176712533826,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,15,0,0,aud,0.5,1,z,A,0A,1,z,0.658693699999276,1,1,1,1.74919985480926,0.967570164588533,0.0694611357722849,0.0137484474357503,0.0694611357722849,0.919285201953549,0.0989650347845016,0.0851668329011875,0.208460657133683,0.919285201953549,0.967570164588533,0.202475661899513,0.993689175276281,0.0324298354114669,0.0194000781641083,0.0324298354114669,0.0194000781641083,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,16,1,1,aud,0.35,1,z,C,1C,0,b,1.6924014999986,0,1,1,2.07944154167984,0.986970242752641,0.0487530711557067,0.0096496987655516,0.0487530711557067,0.919285201953549,0.0989650347845016,0.0597765155777151,0.208460657133683,0.919285201953549,0.208460657133683,0.418643807424912,0.959262482251548,0.208460657133682,-0.124704704517397,-0.208460657133683,-0.124704704517397,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,17,2,0,aud,0.35,0,z,A,2A,0,b,0.965209799998775,0,1,0,2.12026353620009,0.986970242752641,0.0487530711557067,0.0096496987655516,0.0487530711557067,0.919285201953549,0.0989650347845016,0.0597765155777151,0.0837559526162852,0.919285201953549,0.0096496987655516,1.36971730102265,0.995047389282392,-0.990350301234448,0.592444365197208,-0.0096496987655516,-0.00577261364223901,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,18,0,2,aud,0.35,1,z,B,0B,0,b,1.25633209999796,0,1,1,2.56494935746154,0.986970242752641,0.0487530711557067,0.602094063962759,0.0487530711557067,0.919285201953549,0.0989650347845016,0.0597765155777151,0.0837559526162852,0.919285201953549,0.0487530711557067,0.836014725890655,0.992470717250915,0.0487530711557067,-0.0291649149359114,-0.0487530711557067,-0.0291649149359114,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,19,2,1,aud,0.5,1,z,C,2C,1,z,1.32441989999825,1,1,1,2.19722457733622,0.986970242752641,0.0487530711557067,0.602094063962759,0.0195881562197952,0.919285201953549,0.0989650347845016,0.0597765155777151,0.0837559526162852,0.919285201953549,0.919285201953549,0.73412634023105,0.989442137030364,0.0807147980464509,0.0482849626349839,0.0807147980464509,0.0482849626349839,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,20,1,2,aud,0.5,1,z,B,1B,1,z,1.13529500000004,1,1,1,2.23359222150709,0.986970242752641,0.0487530711557067,0.422595087403067,0.0195881562197952,0.919285201953549,0.0694611357722849,0.0419556732696467,0.0587862532366627,0.967570164588533,0.919285201953549,1.00412980312859,0.989384733094179,0.0807147980464509,0.0482849626349839,0.0807147980464509,0.0482849626349839,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,21,0,1,aud,0.15,1,z,C,0C,0,b,1.25255209999887,0,1,1,3.36729582998647,0.986970242752641,0.0342185874257151,0.422595087403067,0.0137484474357503,0.967570164588533,0.0487530711557067,0.0419556732696467,0.04126063236887,0.967570164588533,0.0419556732696467,0.842631602142482,0.993066826674337,0.0419556732696467,-0.025098596108543,-0.0419556732696467,-0.025098596108543,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,22,1,2,aud,0.5,1,z,B,1B,1,z,1.03358399999888,1,1,1,2.01490302054226,0.986970242752641,0.0342185874257151,0.422595087403067,0.0137484474357503,0.967570164588533,0.0487530711557067,0.0168570771611037,0.04126063236887,0.967570164588533,0.967570164588533,1.22957369689151,0.993647145348171,0.0324298354114669,0.0194000781641083,0.0324298354114669,0.0194000781641083,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,23,2,1,aud,0.5,1,z,C,2C,1,z,0.880932999998549,1,1,1,2.04769284336526,0.986970242752641,0.0240171890232653,0.422595087403067,0.00964969876555158,0.986970242752641,0.0342185874257151,0.0168570771611037,0.0289598280166849,0.967570164588533,0.967570164588533,1.30329944018575,0.993698293499998,0.0324298354114669,0.0194000781641083,0.0324298354114669,0.0194000781641083,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,24,0,2,aud,0.35,1,z,B,0B,0,b,1.74135000000024,0,1,1,2.36712361413162,0.986970242752641,0.0240171890232653,0.296609148945623,0.00964969876555158,0.986970242752641,0.0240171890232652,0.0118315698868898,0.0203261945008076,0.986970242752641,0.00964969876555158,0.254817770089557,0.995061655355555,0.00964969876555155,-0.00577261364223899,-0.00964969876555158,-0.00577261364223901,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,25,2,0,aud,0.35,1,z,A,2A,0,b,1.00995799999873,0,1,1,2.11021320034659,0.986970242752641,0.0240171890232653,0.296609148945623,0.0038770851233126,0.986970242752641,0.0240171890232652,0.0118315698868898,0.0203261945008076,0.986970242752641,0.296609148945623,0.61126416668162,0.900389372566836,0.296609148945623,-0.17743662897839,-0.296609148945623,-0.17743662897839,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,26,1,2,aud,0.5,1,z,B,1B,1,z,1.0987084999997,1,1,1,1.91692261218206,0.986970242752641,0.0240171890232653,0.119172519967233,0.0038770851233126,0.986970242752641,0.0240171890232652,0.0118315698868898,0.0203261945008076,0.986970242752641,0.986970242752641,1.14334771506116,0.994892168844427,0.0130297572473587,0.00779462201552629,0.0130297572473587,0.00779462201552629,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,27,0,0,aud,0.5,1,z,A,0A,1,z,0.765704199999163,1,1,1,1.94591014905531,0.986970242752641,0.0168570771611037,0.119172519967233,0.00272123115742386,0.994764864768168,0.0168570771611037,0.0118315698868898,0.0142664584419019,0.986970242752641,0.986970242752641,0.983117803755925,0.994886850791016,0.0130297572473587,0.00779462201552629,0.0130297572473587,0.00779462201552629,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,28,2,2,aud,0.15,1,z,B,2B,0,b,1.86586699999862,0,1,1,2.89037175789616,0.994764864768168,0.0118315698868898,0.083644275049208,0.00190996554798556,0.994764864768168,0.0168570771611037,0.00830428932907555,0.0142664584419019,0.986970242752641,0.0168570771611037,0.192739735833012,0.994662208535398,0.0168570771611037,-0.0100841897713789,-0.0168570771611037,-0.0100841897713789,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,29,1,1,aud,0.35,1,z,C,1C,0,b,0.980241599998408,0,1,1,2.22462355152433,0.994764864768168,0.0118315698868898,0.083644275049208,0.00190996554798556,0.994764864768168,0.0067728873897248,0.00830428932907555,0.0142664584419019,0.986970242752641,0.0142664584419019,1.34301536395321,0.99482509388383,0.0142664584419019,-0.00853443766785307,-0.0142664584419019,-0.00853443766785306,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,30,0,2,aud,0.35,0,z,B,0B,0,b,1.34680459999981,0,1,0,2.2512917986065,0.994764864768168,0.0118315698868898,0.083644275049208,0.00190996554798556,0.994764864768168,0.0067728873897248,0.00830428932907555,0.00573202077404881,0.986970242752641,0.00190996554798556,0.669335086824481,0.995455040265169,-0.998090034452014,0.597074405019643,-0.00190996554798556,-0.00114257381980335,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,31,2,1,aud,0.5,1,z,C,2C,1,z,1.16283619999922,1,1,1,2.05412373369555,0.994764864768168,0.0118315698868898,0.083644275049208,0.598984370567629,0.994764864768168,0.0067728873897248,0.00830428932907555,0.00573202077404881,0.986970242752641,0.986970242752641,1.01382024648365,0.994895560411943,0.0130297572473587,0.00779462201552629,0.0130297572473587,0.00779462201552629,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,32,0,0,aud,0.5,1,z,A,0A,1,z,0.916785499997786,1,1,1,1.89711998488588,0.994764864768168,0.0118315698868898,0.05870786948561,0.598984370567629,0.994764864768168,0.00475372389422678,0.00582857743480111,0.00402316509161794,0.994764864768168,0.994764864768168,1.41214243818643,0.995296490756161,0.00523513523183239,0.00313174678220272,0.00523513523183239,0.00313174678220272,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
CBC_P032,CBC_P032_AV_prob0.9_Vset3_Aset3_2024-05-15_17h30.04.653.csv,1,33,2,1,aud,0.5,1,z,C,2C,1,z,0.748567299999195,1,1,1,1.92181259747625,0.99789661155037,0.00830428932907554,0.0412056167324276,0.420412469717945,0.994764864768168,0.00475372389422678,0.00409093584860134,0.00402316509161794,0.994764864768168,0.994764864768168,0.898377589703912,0.995297842808566,0.00523513523183239,0.00313174678220272,0.00523513523183239,0.00313174678220272,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.598216978839447,0.298124474734558,0.504930689519918,1.98084843434172,2.73120078761873,0.5,32.5858770458346
