ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_NLL
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,1,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,z,3.7255239999995,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.051650190261462,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,z,4.84421179999936,0,1,0,0,1A,0A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.448349809738538,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.051650190261462,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,3,1,2,z,0,1,1,tac,C,9,1,1C,2C,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,C12,2.89037175789616,0.5,0.448349809738538,0.5,0.5,0.448349809738538,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,NaN,0,0,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,4,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,3.60578889999942,1,0,0,0,1A,0A,A10,2.94443897916644,0.5,0.448349809738538,0.5,0.5,0.448349809738538,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.448349809738538,0.5,0.472768386869977,0.527231613130023,0.359448432153787,0.359448432153787,-0.448349809738538,-0.0463147059533715,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,5,3,1,b,1,0,3,tac,D,27,1,3D,1D,1,0,b,3.0253933999993,1,0,1,1,3D,1D,D31,2.99573227355399,0.5,0.402035103785166,0.5,0.5,0.448349809738538,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.051650190261462,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,6,0,1,z,0,1,0,tac,B,63,1,0B,1B,0,1,z,4.16211500000009,0,1,1,1,1B,0B,B01,3.04452243772342,0.5,0.402035103785166,0.5,0.5,0.448349809738538,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.448349809738538,0.527231613130023,0.472768386869977,0.640551567846213,0.640551567846213,0.5,0.051650190261462,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,7,2,3,b,1,0,1,tac,C,63,1,2C,3C,1,0,b,3.21390640000027,1,0,1,1,2C,3C,C23,3.09104245335832,0.5,0.402035103785166,0.5,0.5,0.448349809738538,0.551650190261462,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.051650190261462,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,8,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,z,2.69831859999977,0,1,1,1,0A,2A,A20,3.13549421592915,0.5,0.402035103785166,0.5,0.5,0.448349809738538,0.551650190261462,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.051650190261462,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,9,3,2,b,1,0,3,tac,D,63,1,3D,2D,1,0,b,2.85864680000032,1,0,1,1,3D,2D,D32,3.17805383034795,0.551650190261462,0.402035103785166,0.5,0.5,0.448349809738538,0.551650190261462,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.5,0.5,0.5,0.551650190261462,0.551650190261462,0.5,0.524556735091076,0.475443264908923,0.627383303838968,0.627383303838968,0.448349809738538,0.0463147059533715,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,10,3,1,z,0,1,0,tac,B,27,1,3B,1B,0,1,z,3.73511589999998,0,1,1,1,1B,3B,B31,3.2188758248682,0.551650190261462,0.402035103785166,0.5,0.5,0.448349809738538,0.551650190261462,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.5,0.5,0.5,0.597964896214834,0.551650190261462,0.5,0.524556735091076,0.475443264908923,0.627383303838968,0.627383303838968,0.448349809738538,0.0463147059533715,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,11,3,2,z,0,1,1,tac,C,63,0,3C,2C,1,0,z,3.14303139999993,0,1,1,0,2C,3C,C32,3.25809653802148,0.551650190261462,0.402035103785166,0.5,0.5,0.448349809738538,0.597964896214834,0.5,0.5,0.5,0.5,0.551650190261462,0.5,0.5,0.5,0.5,0.597964896214834,0.551650190261462,0.5,0.524556735091076,0.475443264908923,0.627383303838968,0.627383303838968,-0.551650190261462,-0.0569856745695524,0.5,0.103300380522924,10.6082387328455,19.2112288009342
CBC_1011,CBC_1011_MSI_TV_v3_Vset2_Tset3_2024-03-20_14h28.58.206.csv,1,12,1,3,b,1,0,0,tac,B,27,1,1B,3B,1,0,b,3.02031050000005,1,0,1,1,1B,3B,B13,3.29583686600433,0.551650190261462,0.402035103785166,0.5,0.5,0.448349809738538,0.597964896214834,0.5,0.5,0.5,0.5,0.49466451569191,0.5,0.5,0.5,0.5,0.597964896214834,0.597964896214834,0.5,0.544612034752915,0.455387965247085,0.720412815833412,0.720412815833412,0.402035103785166,0.0415303792045809,0.5,0.103300380522924,10.6082387328455,19.2112288009342
