ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_NLL
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,1,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,2.79829640000025,1,0,1,1,1B,0B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0345932740554172,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.28107699999964,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.534593274055417,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0345932740554172,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,3,1,2,z,0,1,1,tac,C,9,1,1C,2C,0,1,b,2.80171150000024,1,0,0,0,1C,2C,C12,2.89037175789616,0.534593274055417,0.5,0.5,0.5,0.5,0.534593274055417,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0345932740554172,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,4,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,2.37412020000011,1,0,0,0,1A,0A,A10,2.94443897916644,0.534593274055417,0.5,0.5,0.5,0.5,0.534593274055417,0.5,0.5,0.5,0.465406725944583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.534593274055417,0.483281703582018,0.516718296417982,0.383913038309851,0.383913038309851,-0.5,-0.0345932740554172,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,5,3,1,b,1,0,0,tac,D,27,1,3D,1D,1,0,b,2.85661749999963,1,0,1,1,3D,1D,D31,2.99573227355399,0.534593274055417,0.465406725944583,0.5,0.5,0.5,0.534593274055417,0.5,0.5,0.5,0.465406725944583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0345932740554172,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,6,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,2.62301289999959,0,1,1,1,1B,0B,B01,3.04452243772342,0.534593274055417,0.465406725944583,0.5,0.5,0.5,0.534593274055417,0.5,0.5,0.5,0.465406725944583,0.5,0.5,0.5,0.5,0.5,0.534593274055417,0.534593274055417,0.5,0.516718296417982,0.483281703582018,0.61608696169015,0.61608696169015,0.465406725944583,0.0321998848356708,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,7,2,3,b,1,0,1,tac,C,63,1,2C,3C,1,0,b,3.39026529999956,1,0,1,1,2C,3C,C23,3.09104245335832,0.534593274055417,0.465406725944583,0.5,0.5,0.5,0.566793158891088,0.5,0.5,0.5,0.465406725944583,0.5,0.5,0.5,0.5,0.5,0.534593274055417,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0345932740554172,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,8,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,z,2.31684959999984,0,1,1,1,0A,2A,A20,3.13549421592915,0.534593274055417,0.465406725944583,0.5,0.5,0.5,0.566793158891088,0.5,0.5,0.5,0.465406725944583,0.534593274055417,0.5,0.5,0.5,0.5,0.534593274055417,0.534593274055417,0.5,0.516718296417982,0.483281703582018,0.61608696169015,0.61608696169015,0.465406725944583,0.0321998848356708,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,9,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,2.69909339999958,1,0,1,1,3D,2D,D32,3.17805383034795,0.566793158891088,0.465406725944583,0.5,0.5,0.5,0.566793158891088,0.5,0.5,0.5,0.465406725944583,0.534593274055417,0.5,0.5,0.5,0.5,0.534593274055417,0.534593274055417,0.5,0.516718296417982,0.483281703582018,0.61608696169015,0.61608696169015,0.465406725944583,0.0321998848356708,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,10,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,2.48002960000031,0,1,1,1,1B,3B,B31,3.2188758248682,0.566793158891088,0.465406725944583,0.5,0.5,0.5,0.566793158891088,0.5,0.5,0.5,0.465406725944583,0.534593274055417,0.5,0.5,0.5,0.5,0.566793158891088,0.566793158891088,0.5,0.531305580812178,0.468694419187822,0.707992979225189,0.707992979225189,0.433206841108912,0.0299720859543244,0.5,0.0691865481108345,14.1453425969152,21.1203069843039
