ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,rt,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,lik,corrLik,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_NLL
153,1,1,B,0,1,l,63,1,1,0B,1B,0,1,0,1,B01,2.80894512874003,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.91908061183566,1,1,0,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.0537965216833796,0.499989975626173,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,2,D,2,3,l,63,1,1,2D,3D,0,1,0,1,D23,0.447227165144173,2.83321334405622,0.5,0.5,0.5,0.5,0.00241415282892643,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.96908061183566,0,0,1,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.0661995161329069,0.498801321104884,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,3,B,1,3,a,27,1,1,1B,3B,1,0,1,0,B13,0.208547117778329,2.89037175789616,0.5,0.5,0.5,0.5,0.00241415282892643,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.997585847171074,4.23808061183566,1,1,0,1B,3B,0.5,0.5,0.5,0.5,1,1,0.5,0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.0627127702113907,0.500964885174771,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,4,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,0.229783294286709,2.94443897916644,0.5,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.997585847171074,4.81508061183566,1,1,0,3C,2C,0.5,0.5,0.5,0.5,0,0,-0.5,-0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.0550793712665302,0.500117930693063,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,5,C,2,0,a,27,1,1,2C,0C,1,0,1,0,C20,0.42480611805918,2.99573227355399,0.5,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.5,0.5,0.5,0.00241415282892643,0.5,0.5,0.5,0.997585847171074,3.00908061183566,0,0,1,0C,2C,0.5,0.5,0.5,0.5,0,0,-0.5,-0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.080380074668875,0.502435710229019,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,6,A,3,0,l,9,1,1,3A,0A,0,1,0,1,A30,3.23025485896099,3.04452243772342,0.5,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.00241415282892643,0.5,0.5,0.00241415282892643,0.5,0.5,0.5,0.997585847171074,9.49608061183567,0,0,1,0A,3A,0.5,0.5,0.5,0.5,1,1,0.5,0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.019137335325696,0.50078780826188,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,7,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,3.49016574345671,2.39789527279837,0.997585847171074,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.00241415282892643,0.5,0.5,0.00241415282892643,0.5,0.5,0.5,0.997585847171074,1.56108061183566,0,0,1,2C,3C,0.5,0.00241415282892643,0.997585847171074,0.00241415282892643,1,1,0.5,0.497585847171074,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.91632308539737,0.999994901328065,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,8,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,2.99043130802817,3.13549421592915,0.997585847171074,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.00241415282892643,0.5,0.997585847171074,0.00241415282892643,0.5,0.5,0.5,0.997585847171074,1.58208061183566,1,1,0,0A,1A,0.997585847171074,0.5,0.997585847171074,0.00241415282892643,1,1,0.00241415282892643,0.0024024965611636,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.874643945156656,0.999994955238806,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,9,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,3.48487233125568,3.17805383034795,0.999988343732237,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.00241415282892643,0.5,0.997585847171074,0.00241415282892643,0.5,0.5,0.5,0.997585847171074,1.10308061183566,1,1,0,3D,2D,0.997585847171074,0.5,0.997585847171074,0.00241415282892643,1,1,0.00241415282892643,0.0024024965611636,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,1.035829879308,0.999994917069862,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
153,1,10,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,0.817765149042379,3.2188758248682,0.999988343732237,0.5,0.5,0.5,0.00241415282892643,0.997585847171074,0.5,0.5,0.00241415282892643,0.5,0.997585847171074,0.00241415282892643,0.5,0.5,0.5,0.999988343732237,1.60508061183566,1,1,0,2C,3C,0.997585847171074,0.00241415282892643,0.999994143658173,5.85634182670436e-06,1,1,0.00241415282892643,0.0024024965611636,0.5,0.81230334250071,0.519080611835665,2.24468905410329,4.36779964183233,0.5,0.826827971888472,0.999995198249435,0.5,0.995171694342147,0.571235343563403,2.62396353490026,4.66855237920254,0.5,29.6841998268192
