ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,rt,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,lik,corrLik,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_NLL
187,1,1,C,0,2,l,27,1,0.95,0C,2C,0,1,0,1,C02,2.38439095625753,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.59993042482945,0,0,1,2C,0C,0.5,0.5,0.5,0.5,1,1,0.5,0.319923701099865,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,0.119728145139417,0.498409423803763,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,2,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,2.9119673839051,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.819923701099865,0.5,0.5,0.5,0.5,0.5,1.54493042482945,1,1,0,2D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.319923701099865,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,0.165344142085036,0.499659779837517,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,3,A,0,1,a,63,1,0.95,0A,1A,1,0,1,0,A01,1.49686529142921,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.819923701099865,0.5,0.5,0.5,0.180076298900135,0.5,6.40193042482945,1,1,0,0A,1A,0.5,0.5,0.5,0.5,1,1,0.5,0.319923701099865,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,0.0223607464687189,0.500001723012695,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,4,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,1.87080332340386,2.94443897916644,0.819923701099865,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.819923701099865,0.5,0.5,0.5,0.180076298900135,0.5,1.29393042482945,0,0,1,2C,3C,0.819923701099865,0.5,0.819923701099865,0.180076298900135,1,1,0.180076298900135,0.115221352048993,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,0.901027092760442,0.999997818935673,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,5,A,2,0,l,27,1,0.95,2A,0A,0,1,0,1,A20,1.31914014734658,2.99573227355399,0.819923701099865,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.935145053148859,0.5,0.5,0.5,0.180076298900135,0.5,1.29493042482945,0,0,1,0A,2A,0.819923701099865,0.5,0.819923701099865,0.180076298900135,1,1,0.180076298900135,0.115221352048993,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,0.894200367335819,0.999997831136676,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,6,D,3,2,a,63,1,0.95,3D,2D,1,0,1,0,D32,0.0181996839663695,3.04452243772342,0.935145053148859,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.935145053148859,0.5,0.5,0.5,0.180076298900135,0.5,1.17293042482945,1,1,0,3D,2D,0.5,0.180076298900135,0.819923701099865,0.180076298900135,1,1,0.5,0.319923701099865,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,1.8048172011681,0.999997818884729,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,7,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,0.953741860805256,2.39789527279837,0.935145053148859,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.935145053148859,0.5,0.5,0.5,0.180076298900135,0.819923701099865,0.98593042482945,0,0,1,3D,2D,0.819923701099865,0.180076298900135,0.953984155907461,0.0460158440925385,1,1,0.180076298900135,0.115221352048993,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,3.94249560060795,0.999999990791994,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,8,B,1,3,a,27,1,0.95,1B,3B,1,0,1,0,B13,2.53750497479451,3.13549421592915,0.935145053148859,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.935145053148859,0.5,0.5,0.5,0.180076298900135,0.935145053148859,4.06093042482945,1,1,0,1B,3B,0.5,0.5,0.5,0.5,1,1,0.5,0.319923701099865,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,0.0632401409297528,0.501249353805135,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,9,D,3,0,a,9,1,0.95,3D,0D,1,0,1,0,D30,2.60028700416573,3.17805383034795,0.935145053148859,0.5,0.5,0.5,0.5,0.819923701099865,0.5,0.5,0.5,0.5,0.935145053148859,0.5,0.5,0.5,0.180076298900135,0.935145053148859,0.90393042482945,1,1,0,3D,0D,0.935145053148859,0.5,0.935145053148859,0.0648549468511412,1,1,0.0648549468511412,0.0414972692625043,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,3.7477687891646,0.999999980087164,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
187,1,10,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,2.25754599174818,3.2188758248682,0.935145053148859,0.5,0.5,0.5,0.5,0.819923701099865,0.5,0.5,0.5,0.5,0.935145053148859,0.5,0.5,0.5,0.180076298900135,0.976642322411363,0.95693042482945,0,0,1,1B,0B,0.819923701099865,0.5,0.819923701099865,0.180076298900135,1,1,0.180076298900135,0.115221352048993,0.5,0.724103553915613,0.63493042482945,5.28224749215897,3.62192622424076,0.5,2.44249644520821,0.999997810841171,0.5,0.639847402199731,0.680619686093706,6.10508374918394,3.33743490527189,0.5,-20.7548586472539
