ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,1,1,0,b,1,0,2,tac,B,63,1,1B,0B,1,0,z,2.03584159999991,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.202530946028924,0.499773385204298,-0.5,-0.449705281297091,-0.5,0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,2,0,1,b,1,0,3,tac,A,63,1,0A,1A,1,0,b,1.96960989999934,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.0502947187029086,0.530738417897443,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.213422347270417,0.499652276849186,0.5,0.449705281297091,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,3,1,2,z,0,1,1,tac,C,9,1,1C,2C,0,1,z,2.35256200000003,0,1,1,1,2C,1C,C12,2.89037175789616,0.949705281297091,0.469261582102557,0.5,0.5,0.0502947187029086,0.530738417897443,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.156952886522354,0.499602405887762,0.5,0.449705281297091,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,4,1,0,z,0,1,3,tac,A,63,1,1A,0A,0,1,b,2.3510866000006,1,0,0,0,1A,0A,A10,2.94443897916644,0.949705281297091,0.469261582102557,0.5,0.5,0.0502947187029086,0.530738417897443,0.5,0.5,0.5,0.469261582102557,0.949705281297091,0.5,0.5,0.5,0.5,0.5,0.0447295322918861,0.955270467708114,0.469261582102557,0.949705281297091,0.101584643206322,0.322599910643535,-0.469261582102557,-0.422058823562697,-0.0502947187029086,0.00309196016304871,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,5,3,1,b,1,0,0,tac,D,27,1,3D,1D,1,0,b,2.3880551000002,1,0,1,1,3D,1D,D31,2.99573227355399,0.95279724146014,0.0472027585398599,0.5,0.5,0.0502947187029086,0.530738417897443,0.5,0.5,0.5,0.469261582102557,0.949705281297091,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.152469130666146,0.499439296259745,0.5,0.449705281297091,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,6,0,1,z,0,1,2,tac,B,63,1,0B,1B,0,1,z,2.47158610000042,0,1,1,1,1B,0B,B01,3.04452243772342,0.95279724146014,0.0472027585398599,0.5,0.5,0.0502947187029086,0.530738417897443,0.5,0.5,0.5,0.469261582102557,0.949705281297091,0.5,0.5,0.469261582102557,0.5,0.949705281297091,0.955270467708114,0.0447295322918861,0.530738417897443,0.0502947187029086,0.192455248510407,0.677315112981154,0.469261582102557,0.422058823562697,0.0502947187029086,-0.00309196016304871,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,7,2,3,b,1,0,1,tac,C,63,1,2C,3C,1,0,b,1.70268109999961,1,0,1,1,2C,3C,C23,3.09104245335832,0.95279724146014,0.0472027585398599,0.5,0.5,0.0472027585398599,0.95279724146014,0.5,0.5,0.5,0.469261582102557,0.949705281297091,0.5,0.5,0.469261582102557,0.5,0.949705281297091,0.949705281297091,0.0502947187029086,0.949705281297091,0.5,0.364850374532583,0.676387669830939,0.0502947187029086,0.0452356012440992,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,8,2,0,z,0,1,3,tac,A,27,1,2A,0A,0,1,z,1.97776000000067,0,1,1,1,0A,2A,A20,3.13549421592915,0.95279724146014,0.0472027585398599,0.5,0.5,0.0472027585398599,0.95279724146014,0.5,0.5,0.5,0.469261582102557,0.994940882541191,0.469261582102557,0.5,0.469261582102557,0.5,0.949705281297091,0.95279724146014,0.0472027585398599,0.95279724146014,0.5,0.291878334590424,0.675720489562163,0.0472027585398599,0.0424546596143328,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,9,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,2.3479540999997,1,0,1,1,3D,2D,D32,3.17805383034795,0.995251901074473,0.0472027585398599,0.469261582102557,0.5,0.0472027585398599,0.95279724146014,0.5,0.5,0.5,0.469261582102557,0.994940882541191,0.469261582102557,0.5,0.469261582102557,0.5,0.949705281297091,0.949705281297091,0.0502947187029086,0.949705281297091,0.5,0.212995147030828,0.674597239540158,0.0502947187029086,0.0452356012440992,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
CBC_1142,CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv,1,10,3,1,z,0,1,2,tac,B,27,1,3B,1B,0,1,z,2.67508680000083,0,1,1,1,1B,3B,B31,3.2188758248682,0.995251901074473,0.0472027585398599,0.469261582102557,0.5,0.0472027585398599,0.95279724146014,0.5,0.5,0.5,0.469261582102557,0.994940882541191,0.469261582102557,0.5,0.469261582102557,0.469261582102557,0.994940882541191,0.95279724146014,0.0472027585398599,0.95279724146014,0.5,0.161490143062947,0.675957952123837,0.0472027585398599,0.0424546596143328,0.5,-0.0307384178974432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.899410562594183,0.0614768357948864,0.884924709712048,0.32910280273603,2.47025025551796,0.5,79.4022258809897
