ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,1,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,z,1.62051460000112,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.243099799216826,0.498786199848204,-0.5,-0.0246327328060249,-0.5,0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,z,3.26313550000032,0,1,0,0,1A,0A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.475367267193975,0.501148469138207,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0815713087546276,0.500633847929627,-0.5,-0.0246327328060249,-0.5,0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,3,1,2,z,0,1,3,tac,C,9,1,1C,2C,0,1,z,3.13625040000079,0,1,1,1,2C,1C,C12,2.89037175789616,0.501148469138207,0.475367267193975,0.5,0.5,0.475367267193975,0.501148469138207,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0889409421877379,0.50013386576275,0.5,0.0246327328060249,0.5,-0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,4,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,3.51263160000053,1,0,0,0,1A,0A,A10,2.94443897916644,0.501148469138207,0.475367267193975,0.5,0.5,0.475367267193975,0.501148469138207,0.5,0.5,0.5,0.498851530861793,0.524632732806025,0.5,0.5,0.5,0.5,0.5,0.47422171511962,0.52577828488038,0.475367267193975,0.501148469138207,0.0573538155745848,0.420807106445646,-0.475367267193975,-0.0234191897550389,-0.498851530861793,0.00114583117548372,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,5,3,1,b,1,0,1,tac,D,27,1,3D,1D,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,D31,2.99573227355399,0.50229430031369,0.451948077438936,0.5,0.5,0.475367267193975,0.501148469138207,0.5,0.5,0.5,0.498851530861793,0.524632732806025,0.5,0.5,0.5,0.5,0.5,0,0,0,0,NaN,0,0,0,0,0,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,6,0,1,z,0,1,0,tac,B,63,1,0B,1B,0,1,z,2.45815770000081,0,1,1,1,1B,0B,B01,3.04452243772342,0.50229430031369,0.451948077438936,0.5,0.5,0.475367267193975,0.501148469138207,0.5,0.5,0.5,0.498851530861793,0.524632732806025,0.5,0.5,0.5,0.5,0.5,0.52577828488038,0.47422171511962,0.501148469138207,0.475367267193975,0.164482281547046,0.579073076064947,0.498851530861793,0.0245761529391901,0.475367267193975,-0.00109188927137173,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,7,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,b,2.14206970000123,1,0,1,1,2C,3C,C23,3.09104245335832,0.50229430031369,0.451948077438936,0.5,0.5,0.474275377922603,0.525724622077397,0.5,0.5,0.5,0.498851530861793,0.524632732806025,0.5,0.5,0.5,0.5,0.5,0.524632732806025,0.475367267193975,0.524632732806025,0.5,0.20338885852,0.575648644741232,0.475367267193975,0.0234191897550389,0.5,-0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,8,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,z,2.79192860000057,0,1,1,1,0A,2A,A20,3.13549421592915,0.50229430031369,0.451948077438936,0.5,0.5,0.474275377922603,0.525724622077397,0.5,0.5,0.5,0.498851530861793,0.548051922561064,0.498851530861793,0.5,0.5,0.5,0.5,0.50229430031369,0.49770569968631,0.50229430031369,0.5,0.114710614003248,0.508741567634931,0.49770569968631,0.0245197030328171,0.5,-0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,9,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,4.34973530000116,1,0,1,1,3D,2D,D32,3.17805383034795,0.526814003346507,0.451948077438936,0.498851530861793,0.5,0.474275377922603,0.525724622077397,0.5,0.5,0.5,0.498851530861793,0.548051922561064,0.498851530861793,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.038510345522708,0.500007822792734,0.5,0.0246327328060249,0.5,-0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,10,3,1,z,0,1,0,tac,B,27,1,3B,1B,0,1,z,1.92230570000083,0,1,1,1,1B,3B,B31,3.2188758248682,0.526814003346507,0.451948077438936,0.498851530861793,0.5,0.474275377922603,0.525724622077397,0.5,0.5,0.5,0.498851530861793,0.548051922561064,0.498851530861793,0.5,0.5,0.498851530861793,0.524632732806025,0.525724622077397,0.474275377922603,0.525724622077397,0.5,0.237387003518482,0.579133458975677,0.474275377922603,0.0233653973216879,0.5,-0.00114846913820654,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0492654656120498,0.00229693827641309,0.820664834953235,2.31950956543093,2.67510406303493,0.5,77.5106950269422
