ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,1,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,b,2.55251940000016,1,0,0,0,0B,1B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.106445180226013,0.500118611504785,-0.5,-0.437795402186901,-0.5,0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,2,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,z,1.74711059999936,0,1,1,1,0A,1A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.0622045978130988,0.504188349404389,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.281641206983887,0.499714481117206,0.5,0.437795402186901,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,3,2,1,b,1,0,1,aud,C,9,1,2C,1C,1,0,b,1.51832549999926,1,0,1,1,2C,1C,C21,2.89037175789616,0.937795402186901,0.495811650595611,0.5,0.5,0.0622045978130988,0.504188349404389,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.369119059803787,0.500479145589512,0.5,0.437795402186901,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,4,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,1.06943179999871,0,1,0,0,1A,0A,A01,2.94443897916644,0.937795402186901,0.495811650595611,0.5,0.5,0.0622045978130988,0.504188349404389,0.5,0.5,0.5,0.495811650595611,0.937795402186901,0.5,0.5,0.5,0.5,0.5,0.0612344012154867,0.938765598784513,0.495811650595611,0.937795402186901,0.175074532083855,0.351613591409409,-0.495811650595611,-0.434128121962914,-0.0622045978130988,0.000521069180401521,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,5,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,z,2.33847559999958,0,1,1,1,3D,1D,D13,2.99573227355399,0.938316471367303,0.0616835286326973,0.5,0.5,0.0622045978130988,0.504188349404389,0.5,0.5,0.5,0.495811650595611,0.937795402186901,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.137919389958272,0.500111815207683,0.5,0.437795402186901,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,6,1,0,b,1,0,2,aud,B,63,1,1B,0B,1,0,b,2.2439775999992,1,0,1,1,1B,0B,B10,3.04452243772342,0.938316471367303,0.0616835286326973,0.5,0.5,0.0622045978130988,0.504188349404389,0.5,0.5,0.5,0.495811650595611,0.937795402186901,0.5,0.5,0.495811650595611,0.5,0.937795402186901,0.938765598784513,0.0612344012154867,0.504188349404389,0.0622045978130988,0.19769157549159,0.649042958506329,0.495811650595611,0.434128121962914,0.0622045978130988,-0.000521069180401521,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,7,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,z,2.33604809999997,0,1,1,1,2C,3C,C32,3.09104245335832,0.938316471367303,0.0616835286326973,0.5,0.5,0.0616835286326973,0.938316471367303,0.5,0.5,0.5,0.495811650595611,0.937795402186901,0.5,0.5,0.495811650595611,0.5,0.937795402186901,0.937795402186901,0.0622045978130988,0.937795402186901,0.5,0.175905672707591,0.648196493155332,0.0622045978130988,0.0544657738349201,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,8,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,b,2.55405000000064,1,0,1,1,0A,2A,A02,3.13549421592915,0.938316471367303,0.0616835286326973,0.5,0.5,0.0616835286326973,0.938316471367303,0.5,0.5,0.5,0.495811650595611,0.992261176021821,0.495811650595611,0.5,0.495811650595611,0.5,0.937795402186901,0.938316471367303,0.0616835286326973,0.938316471367303,0.5,0.133876189139179,0.648909728112527,0.0616835286326973,0.0540095304521179,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,9,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,1.73897949999991,0,1,1,1,3D,2D,D23,3.17805383034795,0.992326001819421,0.0616835286326973,0.495811650595611,0.5,0.0616835286326973,0.938316471367303,0.5,0.5,0.5,0.495811650595611,0.992261176021821,0.495811650595611,0.5,0.495811650595611,0.5,0.937795402186901,0.937795402186901,0.0622045978130988,0.937795402186901,0.5,0.371998022380611,0.648204432651121,0.0622045978130988,0.0544657738349201,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
CBC_1027,CBC_1027_MSI_AV_v3_Vset5_Aset1_2023-07-21_16h27.29.899.csv,1,10,1,3,b,1,0,2,aud,B,27,1,1B,3B,1,0,b,2.14430709999942,1,0,1,1,1B,3B,B13,3.2188758248682,0.992326001819421,0.0616835286326973,0.495811650595611,0.5,0.0616835286326973,0.938316471367303,0.5,0.5,0.5,0.495811650595611,0.992261176021821,0.495811650595611,0.5,0.495811650595611,0.495811650595611,0.992261176021821,0.938316471367303,0.0616835286326973,0.938316471367303,0.5,0.223864790339405,0.648389772600385,0.0616835286326973,0.0540095304521179,0.5,-0.00418834940438917,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.875590804373802,0.00837669880877834,0.91684762393078,0.345833319394505,2.01924817243731,0.5,67.0353477519686
