ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,1,0,0,aud,0.5,0,z,A,0A,1,z,2.37234039999748,1,1,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100001638020498,0.499703182071649,-0.5,-0.0511245140900656,0.5,0.0511245140900656,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,2,1,2,aud,0.35,1,z,C,1C,0,z,2.00893189999624,1,0,0,2.30258509299405,0.448875485909934,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.158262816736944,0.501072131049679,-0.5,-0.0511245140900656,-0.5,-0.0511245140900656,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,3,0,1,aud,0.35,1,z,B,0B,0,z,2.17669089999981,1,0,0,2.39789527279837,0.448875485909934,0.5,0.5,0.5,0.5,0.5,0.5,0.448875485909934,0.5,0.5,0.127842354407174,0.499668179515878,-0.5,-0.0511245140900656,-0.5,-0.0511245140900656,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,4,2,2,aud,0.5,1,z,C,2C,1,z,2.29272039999705,1,1,1,2.484906649788,0.448875485909934,0.5,0.5,0.448875485909934,0.5,0.5,0.5,0.448875485909934,0.5,0.5,0.110564279691764,0.499917890556628,0.5,0.0511245140900656,0.5,0.0511245140900656,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,5,1,1,aud,0.5,1,z,B,1B,1,z,2.25436339999942,1,1,1,2.56494935746154,0.448875485909934,0.5,0.489109161010106,0.448875485909934,0.5,0.489109161010106,0.489109161010106,0.439098224622823,0.551124514090066,0.5,0.116070566189268,0.500135664691944,0.5,0.0511245140900656,0.5,0.0511245140900656,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,6,2,0,aud,0.35,1,z,A,2A,0,b,0.976977800000896,0,1,1,2.63905732961526,0.448875485909934,0.489109161010106,0.489109161010106,0.439098224622823,0.551124514090066,0.47845554276802,0.489109161010106,0.429533928492593,0.551124514090066,0.489109161010106,0.543142694820999,0.594684795705509,0.489109161010106,-0.0500109363872827,-0.489109161010106,-0.0500109363872827,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,7,0,1,aud,0.35,0,z,B,0B,0,b,1.20709109999734,0,1,0,2.01490302054226,0.448875485909934,0.489109161010106,0.439098224622823,0.439098224622823,0.551124514090066,0.47845554276802,0.489109161010106,0.429533928492593,0.551124514090066,0.439098224622823,0.929239753163911,0.895866620583034,-0.560901775377177,0.0573516614368266,-0.439098224622823,-0.0448973667433047,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,8,2,2,aud,0.5,1,z,C,2C,1,z,1.32137059999513,1,1,1,2.07944154167984,0.448875485909934,0.489109161010106,0.439098224622823,0.49644988605965,0.551124514090066,0.47845554276802,0.489109161010106,0.429533928492593,0.551124514090066,0.551124514090066,0.714341718798691,0.859122901962662,0.448875485909934,0.045897082208175,0.448875485909934,0.045897082208175,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,9,0,0,aud,0.5,1,z,A,0A,1,z,1.89920879999772,1,1,1,2.14006616349627,0.448875485909934,0.489109161010106,0.429533928492593,0.49644988605965,0.551124514090066,0.468033978207802,0.47845554276802,0.420177958780774,0.597021596298241,0.448875485909934,0.0448708133641103,0.140811169711223,0.551124514090066,0.0563519459719563,0.551124514090066,0.0563519459719563,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
CBC_P003,CBC_P003_AV_prob0.7_Vset1_Aset1_2023-03-15_15h16.00.927.csv,1,10,1,2,aud,0.35,0,z,C,1C,0,b,1.77516289999767,0,1,0,2.19722457733622,0.505227431881891,0.47845554276802,0.420177958780774,0.485636374508396,0.551124514090066,0.468033978207802,0.468033978207802,0.420177958780774,0.597021596298241,0.420177958780774,0.297302362999414,0.943879135772116,-0.579822041219226,0.0592862402320859,-0.420177958780774,-0.0429627879480454,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.102249028180131,0.0217816779797877,0.717437650191918,8.92006266869618,1.98238112808639,0.5,33.7334799626215
