ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,1,0,2,aud,0.5,0,b,A,0A,1,b,1.42899340000076,1,1,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.320521965661164,0.499672508894183,-0.5,-0.182232941283251,0.5,0.182232941283251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,2,1,1,aud,0.35,1,b,C,1C,0,b,1.32497990000047,1,0,0,2.30258509299405,0.317767058716749,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.367504746391895,0.499415293325769,-0.5,-0.182232941283251,-0.5,-0.182232941283251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,3,0,0,aud,0.35,1,b,B,0B,0,b,0.96071419999862,1,0,0,2.39789527279837,0.317767058716749,0.5,0.5,0.5,0.5,0.5,0.5,0.317767058716749,0.5,0.5,0.493478736279734,0.499833989574078,-0.5,-0.182232941283251,-0.5,-0.182232941283251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,4,2,1,aud,0.5,1,b,C,2C,1,b,1.47096320000128,1,1,1,2.484906649788,0.317767058716749,0.5,0.5,0.317767058716749,0.5,0.5,0.5,0.317767058716749,0.5,0.5,0.303087098339547,0.499685554863044,0.5,0.182232941283251,0.5,0.182232941283251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,5,1,0,aud,0.5,1,b,B,1B,1,z,1.07728699999825,0,0,0,2.56494935746154,0.317767058716749,0.5,0.258930341399247,0.317767058716749,0.5,0.258930341399247,0.258930341399247,0.164559065997925,0.682232941283251,0.5,0.48813300740897,0.499767608309646,-0.5,0.182232941283251,0.5,0.182232941283251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,6,2,2,aud,0.35,1,b,A,2A,0,b,1.53223840000101,1,0,0,2.63905732961526,0.317767058716749,0.5,0.258930341399247,0.317767058716749,0.682232941283251,0.258930341399247,0.258930341399247,0.164559065997925,0.682232941283251,0.258930341399247,0.12787736853858,0.227267057008189,-0.258930341399247,-0.0943712754013223,-0.258930341399247,-0.0943712754013223,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,7,0,0,aud,0.35,1,b,B,0B,0,z,1.60931829999936,0,1,1,2.01490302054226,0.317767058716749,0.5,0.164559065997925,0.317767058716749,0.682232941283251,0.258930341399247,0.258930341399247,0.164559065997925,0.682232941283251,0.317767058716749,0.360012975506545,0.71622670624577,0.317767058716749,-0.115815251505761,-0.317767058716749,-0.115815251505761,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,8,2,1,aud,0.5,1,b,C,2C,1,b,2.26895929999955,1,1,1,2.07944154167984,0.317767058716749,0.5,0.164559065997925,0.201951807210987,0.682232941283251,0.258930341399247,0.258930341399247,0.164559065997925,0.682232941283251,0.682232941283251,0.137403490382768,0.715868800396021,0.317767058716749,0.115815251505761,0.317767058716749,0.115815251505761,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,9,0,2,aud,0.5,1,b,A,0A,1,b,1.50412799999867,1,1,1,2.14006616349627,0.317767058716749,0.5,0.0852186702783677,0.201951807210987,0.682232941283251,0.134089843394261,0.134089843394261,0.0852186702783677,0.798048192789013,0.317767058716749,0.166032554563297,0.283375706242506,0.682232941283251,0.248650631060741,0.682232941283251,0.248650631060741,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
CBC_P028,CBC_P028_AV_prob0.8_Vset2_Aset1_2023-04-05_16h14.34.651.csv,1,10,1,1,aud,0.35,0,b,C,1C,0,z,3.19266869999956,0,1,0,2.19722457733622,0.56641768977749,0.258930341399247,0.0441313987775352,0.104582900774672,0.682232941283251,0.134089843394261,0.0694398578564952,0.0852186702783677,0.798048192789013,0.0852186702783677,0.0191406133152774,0.891316493374622,-0.914781329721632,0.333406584692353,-0.0852186702783677,-0.031059297874149,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.364465882566502,0.482139317201506,0.699808322574172,1.32385584948043,1.91652165955725,0.5,38.9103383013338
