ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,rt,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,sim_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,lik,corrLik,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_NLL
175,1,1,B,0,1,l,63,1,0.82,0B,1B,0,1,0,1,B01,3.37521776731418,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05340088156719,1,1,0,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.244635153479527,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,0.269903685324479,0.499667298456208,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,2,A,0,1,a,63,1,0.82,0A,1A,1,0,1,0,A01,1.67069638183466,2.83321334405622,0.5,0.5,0.5,0.5,0.255364846520473,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.701400881567192,1,1,0,0A,1A,0.5,0.5,0.5,0.5,1,1,0.5,0.244635153479527,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,1.07977788005794,0.499993714090442,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,3,D,2,3,l,63,1,0.82,2D,3D,0,1,0,1,D23,3.18901840201903,2.89037175789616,0.744635153479527,0.5,0.5,0.5,0.255364846520473,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.527400881567192,0,0,1,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.244635153479527,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,0.529190878331605,0.499969258013158,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,4,B,2,1,l,9,1,0.82,2B,1B,0,1,0,1,B21,1.029077462726,2.94443897916644,0.744635153479527,0.5,0.5,0.5,0.255364846520473,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.744635153479527,0.793400881567192,0,0,1,1B,2B,0.5,0.5,0.5,0.5,1,1,0.5,0.244635153479527,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,0.753315477743306,0.499848490688298,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,5,A,0,2,a,27,1,0.82,0A,2A,1,0,1,0,A02,2.14787515028992,2.99573227355399,0.744635153479527,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.744635153479527,0.800400881567192,1,1,0,0A,2A,0.744635153479527,0.5,0.744635153479527,0.255364846520473,1,1,0.255364846520473,0.124942436843624,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,1.11578361642708,0.943050267254314,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,6,C,2,3,a,63,1,0.82,2C,3C,1,0,1,0,C23,2.86592784792226,3.04452243772342,0.869577590323151,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.744635153479527,0.565400881567192,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.244635153479527,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,1.37126266978225,0.499646333439993,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,7,D,1,3,l,27,1,0.82,1D,3D,0,1,0,1,D13,1.01764472452309,3.09104245335832,0.869577590323151,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.744635153479527,0.5,0.5,0.5,0.5,0.744635153479527,0.738400881567192,0,0,1,3D,1D,0.744635153479527,0.5,0.744635153479527,0.255364846520473,1,1,0.255364846520473,0.124942436843624,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,1.73103955884136,0.943015843994117,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,8,A,1,0,l,63,0,0.82,1A,0A,0,1,1,0,A10,0.922128210434347,3.13549421592915,0.869577590323151,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.744635153479527,0.5,0.5,0.5,0.5,0.869577590323151,0.625400881567192,0,0,1,0A,1A,0.869577590323151,0.5,0.869577590323151,0.130422409676849,1,0,-0.869577590323151,-0.425458494542123,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,4.36839953964873,0.985777964531489,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,9,C,2,0,a,27,1,0.82,2C,0C,1,0,1,0,C20,1.55952505449727,3.17805383034795,0.444119095781028,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.744635153479527,0.5,0.5,0.5,0.5,0.869577590323151,0.641400881567192,1,1,0,2C,0C,0.744635153479527,0.5,0.744635153479527,0.255364846520473,1,1,0.255364846520473,0.124942436843624,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,3.36751892546752,0.943055395275636,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,10,D,2,3,l,63,1,0.82,2D,3D,0,1,0,1,D23,2.07042766369924,2.52572864430826,0.444119095781028,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.869577590323151,0.5,0.5,0.5,0.5,0.869577590323151,0.731400881567192,0,0,1,3D,2D,0.869577590323151,0.5,0.869577590323151,0.130422409676849,1,1,0.130422409676849,0.0638118124169315,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,1.39565091753065,0.985777088681616,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,11,B,1,0,a,63,0,0.82,1B,0B,1,0,0,1,B10,0.952548611894124,3.25809653802148,0.444119095781028,0.5,0.5,0.5,0.255364846520473,0.744635153479527,0.5,0.5,0.5,0.5,0.869577590323151,0.5,0.5,0.5,0.5,0.933389402740083,0.550400881567192,1,1,0,1B,0B,0.744635153479527,0.255364846520473,0.894768482688592,0.105231517311408,1,0,-0.744635153479527,-0.364327870115431,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,6.72726142783985,0.989314084226596,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,12,A,0,1,a,63,1,0.82,0A,1A,1,0,1,0,A01,1.01595695954065,2.60268968544438,0.444119095781028,0.5,0.5,0.5,0.255364846520473,0.380307283364096,0.5,0.5,0.5,0.5,0.869577590323151,0.5,0.5,0.5,0.5,0.933389402740083,0.627400881567192,0,0,1,1A,0A,0.5,0.444119095781028,0.555880904218972,0.444119095781028,0,0,-0.5,-0.244635153479527,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,1.88309878699115,0.655327373162483,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,13,D,2,3,l,63,1,0.82,2D,3D,0,1,0,1,D23,1.63974369701149,2.23359222150709,0.444119095781028,0.255364846520473,0.5,0.5,0.255364846520473,0.380307283364096,0.5,0.5,0.5,0.5,0.869577590323151,0.5,0.5,0.5,0.5,0.933389402740083,0.622400881567192,0,0,1,3D,2D,0.933389402740083,0.5,0.933389402740083,0.0666105972599175,1,1,0.0666105972599175,0.0325905873680858,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,4.5184643655916,0.993120327017864,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
175,1,14,C,2,0,a,27,0,0.82,2C,0C,1,0,0,1,C20,0.427949200793478,2.67414864942653,0.444119095781028,0.255364846520473,0.5,0.5,0.255364846520473,0.380307283364096,0.5,0.5,0.5,0.5,0.869577590323151,0.5,0.5,0.5,0.5,0.965979990108168,0.529400881567192,1,1,0,2C,0C,0.869577590323151,0.5,0.869577590323151,0.130422409676849,1,0,-0.869577590323151,-0.425458494542123,0.5,0.408894750285115,0.481400881567192,5.5920664705331,1.21217799927622,0.5,3.69545738268053,0.985755491349707,0.5,0.489270306959055,0.488324069015603,5.12849298767903,1.11813540792205,0.5,-28.0006244703873
