ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_NLL
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,1,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,z,0.912142800001675,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,2,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,1.85668040000019,1,0,0,0,1A,0A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,3,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,1.12403900000027,0,1,0,0,2D,3D,D32,2.89037175789616,0.5,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,4,1,2,b,1,0,0,aud,B,9,1,1B,2B,1,0,z,2.22112689999994,0,1,0,0,2B,1B,B12,2.94443897916644,0.5,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,5,2,0,z,0,1,1,aud,A,27,1,2A,0A,0,1,z,1.51490770000055,0,1,1,1,0A,2A,A20,2.99573227355399,0.5,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,6,3,2,z,0,1,2,aud,C,63,1,3C,2C,0,1,b,1.73350030000256,1,0,0,0,3C,2C,C32,3.04452243772342,0.507122390194899,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,7,3,1,b,1,0,3,aud,D,27,1,3D,1D,1,0,z,3.26812640000207,0,1,0,0,1D,3D,D31,3.09104245335832,0.507122390194899,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,8,0,1,b,1,0,1,aud,A,63,1,0A,1A,1,0,b,1.71383930000229,1,0,1,1,0A,1A,A01,3.13549421592915,0.507122390194899,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.492877609805101,0.5,0.507122390194899,0.492877609805101,0.507122390194899,0.492877609805101,0.552193171221713,0.552193171221713,0.492877609805101,0.0070209333107223,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,9,0,2,z,0,1,2,aud,C,27,1,0C,2C,0,1,z,1.51240700000017,0,1,1,1,2C,0C,C02,3.17805383034795,0.514143323505621,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.492877609805101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,10,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,2.56606100000135,0,1,0,0,2D,3D,D32,2.52572864430826,0.514143323505621,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.507122390194899,0.492877609805101,0.5,0.492877609805101,0.492877609805101,0.5,0.492877609805101,0.5,0.49641325873171,0.503586741268291,0.473644564491589,0.473644564491589,-0.492877609805101,-0.0070209333107223,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,11,0,1,z,0,1,0,aud,B,63,1,0B,1B,0,1,b,3.44533150000279,1,0,0,0,0B,1B,B01,3.25809653802148,0.514143323505621,0.492877609805101,0.5,0.5,0.492877609805101,0.5,0.492877609805101,0.5,0.5,0.5,0.507122390194899,0.492877609805101,0.5,0.492877609805101,0.485856676494379,0.5,0.492877609805101,0.5,0.49641325873171,0.503586741268291,0.473644564491589,0.473644564491589,-0.492877609805101,-0.0070209333107223,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,12,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,2.42229980000229,0,1,1,1,0A,1A,A10,2.60268968544438,0.514143323505621,0.492877609805101,0.5,0.5,0.485856676494379,0.5,0.492877609805101,0.5,0.5,0.5,0.507122390194899,0.492877609805101,0.5,0.492877609805101,0.485856676494379,0.5,0.514143323505621,0.492877609805101,0.510558724747959,0.489441275252041,0.577039189339986,0.577039189339986,0.485856676494379,0.00692092165757964,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,13,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,3.11185060000025,1,0,1,1,3D,2D,D32,2.23359222150709,0.521064245163201,0.492877609805101,0.5,0.5,0.485856676494379,0.5,0.492877609805101,0.5,0.5,0.5,0.507122390194899,0.492877609805101,0.5,0.492877609805101,0.485856676494379,0.5,0.5,0.485856676494379,0.507173113416401,0.492826886583599,0.552562138210013,0.552562138210013,0.5,0.00712239019489909,0.5,0.0142447803897982,14.7096672273157,29.4794872721237
