ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
112,1,1,B,0,1,l,63,1,1,0B,1B,0,1,0,1,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.71843788065449,0,0,1,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.478972104624448,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.326474459223839,0.500477866742288,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,2,D,2,3,l,63,1,1,2D,3D,0,1,0,1,D23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.978972104624448,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.42843788065449,0,0,1,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.478972104624448,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.467197357504097,0.500281928845695,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,3,B,1,3,a,27,1,1,1B,3B,1,0,1,0,B13,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.978972104624448,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.978972104624448,3.09843788065449,1,1,0,1B,3B,0.978972104624448,0.5,0.661927362634764,0.338072637365236,1,1,0.0210278953755525,0.0201435506077021,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,3.62927702419103,0.999906418362796,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,4,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.978972104624448,5.62543788065449,1,1,0,3C,2C,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0462985977213023,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.0253340923325152,0.500122752196863,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,5,C,2,0,a,27,1,1,2C,0C,1,0,1,0,C20,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.5,0.453701402278698,0.5,0.5,0.5,0.978972104624448,3.26743788065449,1,1,0,2C,0C,0.5,0.5,0.5,0.5,1,1,0.5,0.478972104624448,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.494447431695259,0.4999410476163,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,6,A,3,0,l,9,1,1,3A,0A,0,1,0,1,A30,3.04452243772342,0.5,0.5,0.5,0.5,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.978972104624448,0.453701402278698,0.5,0.5,0.5,0.978972104624448,3.48043788065449,1,1,0,3A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0462985977213023,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.440717449530836,0.499194151673048,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,7,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,2.39789527279837,0.5,0.5,0.5,0.453701402278698,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.978972104624448,0.453701402278698,0.5,0.5,0.5,0.978972104624448,3.33743788065449,0,0,1,2C,3C,0.978972104624448,0.453701402278698,0.683318355443443,0.316681644556557,1,1,0.0210278953755525,0.0201435506077021,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.624837005609859,0.999972577414677,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,8,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,3.13549421592915,0.5,0.5,0.5,0.453701402278698,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.99911565523215,0.453701402278698,0.5,0.5,0.5,0.978972104624448,6.61043788065449,0,0,1,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0462985977213023,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,0.00675566885537042,0.499573827902252,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,9,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,3.17805383034795,0.5,0.453701402278698,0.5,0.453701402278698,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.99911565523215,0.453701402278698,0.5,0.5,0.5,0.978972104624448,3.14143788065449,1,1,0,3D,2D,0.978972104624448,0.5,0.661927362634764,0.338072637365236,1,1,0.0210278953755525,0.0201435506077021,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,5.49481312056305,0.999906643340931,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
112,1,10,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,3.2188758248682,0.5,0.453701402278698,0.5,0.453701402278698,0.5,0.99911565523215,0.5,0.5,0.5,0.5,0.99911565523215,0.453701402278698,0.5,0.5,0.5,0.99911565523215,3.13043788065449,1,1,0,2C,3C,0.99911565523215,0.453701402278698,0.687709199218767,0.312290800781233,1,1,0.000884344767850376,0.000847152949341826,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.656057431732756,0.0855206866112611,2.97343788065449,13.1217871359859,2.02251665826356,0.5,6.65292809106357,0.999978642722938,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.957944209248895,0.0925971954426047,3.00195335942287,14.9319083360206,1.91847374399539,0.5,-28.3631798996592
