ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
161,1,1,B,0,1,l,63,1,0.73,0B,1B,0,1,0,1,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.93870123918757,1,1,0,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.326141715023915,-0.5,0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,0.423167220492728,0.499672833258173,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,2,A,0,1,a,63,1,0.73,0A,1A,1,0,1,0,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.173858284976085,0.723537082042248,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.15270123918757,0,0,1,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.326141715023915,-0.5,0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,0.443808490167662,0.500333667646207,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,3,D,2,3,l,63,1,0.73,2D,3D,0,1,0,1,D23,2.89037175789616,0.723537082042248,0.173858284976085,0.5,0.5,0.173858284976085,0.723537082042248,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.28770123918757,0,0,1,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.326141715023915,0.5,-0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,0.383929222738857,0.499647923888921,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,4,B,2,1,l,9,1,0.73,2B,1B,0,1,0,1,B21,2.94443897916644,0.723537082042248,0.173858284976085,0.5,0.5,0.173858284976085,0.723537082042248,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.276462917957752,0.826141715023915,1.81670123918757,0,0,1,1B,2B,0.723537082042248,0.5,0.723537082042248,0.276462917957752,1,1,0.276462917957752,0.180332180406514,0.5,-0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,4.11343968257734,0.999943444920736,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,5,A,0,2,a,27,1,0.73,0A,2A,1,0,1,0,A02,2.99573227355399,0.723537082042248,0.173858284976085,0.5,0.5,0.173858284976085,0.903869262448762,0.276462917957752,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.276462917957752,0.826141715023915,2.06270123918757,1,1,0,0A,2A,0.723537082042248,0.5,0.723537082042248,0.276462917957752,1,1,0.276462917957752,0.180332180406514,0.5,-0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,0.849588509622844,0.999943557538329,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,6,C,2,3,a,63,0,0.73,2C,3C,1,0,0,1,C23,3.04452243772342,0.903869262448762,0.173858284976085,0.276462917957752,0.5,0.173858284976085,0.903869262448762,0.276462917957752,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.276462917957752,0.826141715023915,2.39470123918757,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,0,-0.5,-0.326141715023915,-0.5,0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,0.338334518586828,0.500862588135826,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,7,D,1,3,l,27,1,0.73,1D,3D,0,1,0,1,D13,3.09104245335832,0.903869262448762,0.173858284976085,0.276462917957752,0.5,0.173858284976085,0.903869262448762,0.276462917957752,0.5,0.5,0.5,0.173858284976085,0.723537082042248,0.5,0.5,0.276462917957752,0.826141715023915,1.85970123918757,0,0,1,3D,1D,0.826141715023915,0.5,0.826141715023915,0.173858284976085,1,1,0.173858284976085,0.113404878466434,0.5,-0.223537082042248,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,6.6972424402291,0.999999365238628,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,8,A,1,0,l,63,0,0.73,1A,0A,0,1,1,0,A10,3.13549421592915,0.903869262448762,0.173858284976085,0.276462917957752,0.5,0.173858284976085,0.903869262448762,0.276462917957752,0.5,0.5,0.5,0.173858284976085,0.723537082042248,0.5,0.276462917957752,0.276462917957752,0.939546593490349,1.76070123918757,0,0,1,0A,1A,0.903869262448762,0.173858284976085,0.978108055835467,0.0218919441645327,1,0,-0.903869262448762,-0.58957894282488,-0.826141715023915,0.369346616659648,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,4.22737541198635,0.99999999917536,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,9,C,2,0,a,27,1,0.73,2C,0C,1,0,1,0,C20,3.17805383034795,0.314290319623882,0.543204901635733,0.276462917957752,0.5,0.173858284976085,0.903869262448762,0.276462917957752,0.5,0.5,0.5,0.173858284976085,0.723537082042248,0.5,0.276462917957752,0.276462917957752,0.939546593490349,1.87170123918757,0,0,1,0C,2C,0.5,0.173858284976085,0.826141715023915,0.173858284976085,0,0,-0.5,-0.326141715023915,-0.826141715023915,0.369346616659648,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,5.57469511539393,0.999999366896191,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
161,1,10,D,2,3,l,63,1,0.73,2D,3D,0,1,0,1,D23,2.52572864430826,0.314290319623882,0.543204901635733,0.276462917957752,0.5,0.173858284976085,0.903869262448762,0.276462917957752,0.5,0.173858284976085,0.5,0.543204901635733,0.723537082042248,0.5,0.276462917957752,0.276462917957752,0.939546593490349,1.79570123918757,0,0,1,3D,2D,0.939546593490349,0.276462917957752,0.976004469507758,0.0239955304922425,1,1,0.0604534065096514,0.0394327553561912,0.276462917957752,-0.123599427946323,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.645849592376905,0.461162833142192,1.70370123918757,10.4971170734013,1.93199291931919,0.5,15.1003941170459,0.999999999097882,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.65228343004783,0.447074164084495,1.71065810690001,11.0534460645232,1.97924307629357,0.5,-54.7255421746518
