ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
130,1,1,A,1,0,l,63,1,0.95,1A,0A,0,1,0,1,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0431205078252,1,1,0,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0981271690342758,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.331490285174384,0.499388308016325,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,2,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,2.83321334405622,0.5,0.401872830965724,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.9731205078252,0,0,1,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.234546360361116,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.368874892763131,0.499807045042931,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,3,A,0,2,a,27,1,0.95,0A,2A,1,0,1,0,A02,2.89037175789616,0.5,0.401872830965724,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.5,0.5,2.9061205078252,0,0,1,2A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0981271690342758,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.407717261366259,0.499599609121554,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,4,B,1,0,a,63,1,0.95,1B,0B,1,0,1,0,B10,2.94443897916644,0.5,0.401872830965724,0.401872830965724,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.5,0.5,2.8881205078252,1,1,0,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.234546360361116,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.419132875966903,0.50004576182814,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,5,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,2.99573227355399,0.5,0.401872830965724,0.401872830965724,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.5,0.5,3.1171205078252,1,1,0,2D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0981271690342758,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.296186692420204,0.49935745723206,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,6,B,1,2,a,9,1,0.95,1B,2B,1,0,1,0,B12,3.04452243772342,0.5,0.401872830965724,0.401872830965724,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.401872830965724,0.5,2.9031205078252,0,0,1,2B,1B,0.5,0.734546360361116,0.265453639638884,0.734546360361116,0,0,-0.5,-0.0981271690342758,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.227193603468578,0.268081896233566,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,7,D,1,3,l,27,1,0.95,1D,3D,0,1,0,1,D13,3.09104245335832,0.5,0.401872830965724,0.401872830965724,0.5,0.5,0.734546360361116,0.401872830965724,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.5,0.401872830965724,0.5,3.3581205078252,1,1,0,1D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0981271690342758,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.205472319514909,0.500222128726793,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,8,A,1,0,l,63,1,0.95,1A,0A,0,1,0,1,A10,2.4423470353692,0.5,0.401872830965724,0.401872830965724,0.5,0.5,0.734546360361116,0.401872830965724,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.401872830965724,0.401872830965724,0.5,2.4931205078252,0,0,1,0A,1A,0.5,0.401872830965724,0.598127169034276,0.401872830965724,1,1,0.5,0.234546360361116,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.526056577868402,0.603778000211176,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,9,A,0,1,a,63,1,0.95,0A,1A,1,0,1,0,A01,3.17805383034795,0.734546360361116,0.401872830965724,0.401872830965724,0.5,0.5,0.734546360361116,0.401872830965724,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.401872830965724,0.401872830965724,0.5,4.0261205078252,1,1,0,0A,1A,0.734546360361116,0.401872830965724,0.804628938079095,0.195371061920905,1,1,0.265453639638884,0.124522370043823,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.0913679139323894,0.786314114829303,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
130,1,10,C,2,0,a,27,1,0.95,2C,0C,1,0,1,0,C20,3.2188758248682,0.859068730404939,0.401872830965724,0.401872830965724,0.5,0.5,0.734546360361116,0.401872830965724,0.5,0.5,0.5,0.734546360361116,0.5,0.5,0.401872830965724,0.401872830965724,0.5,2.7981205078252,1,1,0,2C,0C,0.734546360361116,0.5,0.734546360361116,0.265453639638884,1,1,0.265453639638884,0.124522370043823,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.278386981884946,0.391834842370067,2.2621205078252,1.19054626490406,2.05186126790119,0.5,0.733707171978695,0.731647408629209,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.469092720722232,0.196254338068552,2.33966893435965,1.18963831347066,1.79862833197323,0.5,39.7925755479213
