ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,1,2,2,aud,0.5,1,z,C,2C,1,z,1.18001470000127,1,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.434327351315982,0.499231361589788,0.5,0.0740073972375452,0.5,0.0740073972375452,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,2,1,0,aud,0.5,1,z,B,1B,1,z,1.41553250000106,1,1,1,2.30258509299405,0.5,0.5,0.490213673563841,0.5,0.5,0.490213673563841,0.490213673563841,0.490213673563841,0.574007397237545,0.5,0.314300531802838,0.499670754579571,0.5,0.0740073972375452,0.5,0.0740073972375452,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,3,0,2,aud,0.15,1,z,C,0C,0,b,0.97956030000023,0,1,1,2.39789527279837,0.5,0.490213673563841,0.490213673563841,0.490213673563841,0.574007397237545,0.480618891497913,0.490213673563841,0.480618891497913,0.574007397237545,0.490213673563841,0.543535908717096,0.51330395092313,0.490213673563841,-0.072558876141431,-0.490213673563841,-0.072558876141431,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,4,2,1,aud,0.35,1,z,A,2A,0,b,1.87186810000276,0,1,1,2.484906649788,0.5,0.490213673563841,0.490213673563841,0.490213673563841,0.574007397237545,0.480618891497913,0.41765479742241,0.480618891497913,0.574007397237545,0.490213673563841,0.169104181537467,0.512516469320823,0.490213673563841,-0.072558876141431,-0.490213673563841,-0.072558876141431,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,5,1,2,aud,0.35,1,z,C,1C,0,z,2.1706434000007,1,0,0,2.56494935746154,0.5,0.490213673563841,0.41765479742241,0.490213673563841,0.574007397237545,0.480618891497913,0.41765479742241,0.480618891497913,0.574007397237545,0.480618891497913,0.102428267959364,0.474193973724589,-0.480618891497913,-0.0711387064459093,-0.480618891497913,-0.0711387064459093,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,6,2,1,aud,0.35,1,z,A,2A,0,b,1.44930820000081,0,1,1,1.94591014905531,0.5,0.490213673563841,0.41765479742241,0.490213673563841,0.574007397237545,0.480618891497913,0.41765479742241,0.409480185052004,0.574007397237545,0.41765479742241,0.366046160809595,0.608794619899359,0.41765479742241,-0.0618190890020136,-0.41765479742241,-0.0618190890020136,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,7,1,0,aud,0.5,1,z,B,1B,1,z,1.98942690000149,1,1,1,2.01490302054226,0.5,0.490213673563841,0.355835708420397,0.490213673563841,0.574007397237545,0.480618891497913,0.41765479742241,0.409480185052004,0.574007397237545,0.574007397237545,0.165381334254545,0.597942290663967,0.425992602762455,0.0630532075457935,0.425992602762455,0.0630532075457935,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,8,0,1,aud,0.5,1,z,A,0A,1,z,1.4358626000012,1,1,1,2.77258872223978,0.5,0.480618891497913,0.355835708420397,0.480618891497913,0.637060604783339,0.471211904770746,0.41765479742241,0.401465571531889,0.574007397237545,0.5,0.305650339098432,0.500032877592413,0.5,0.0740073972375452,0.5,0.0740073972375452,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,9,1,0,aud,0.5,1,z,B,1B,1,z,1.25457650000135,1,1,1,1.73460105538811,0.574007397237545,0.471211904770746,0.348871059619909,0.471211904770746,0.637060604783339,0.471211904770746,0.409480185052004,0.401465571531889,0.574007397237545,0.637060604783339,0.54289753327328,0.675437489101945,0.362939395216661,0.0537203999899077,0.362939395216661,0.0537203999899077,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,10,2,2,aud,0.5,0,z,C,2C,1,b,1.47701270000107,0,0,1,2.19722457733622,0.574007397237545,0.461989037729365,0.348871059619909,0.461989037729365,0.690781004773247,0.461989037729365,0.409480185052004,0.393607825260109,0.574007397237545,0.574007397237545,0.232526511833017,0.402581063699483,0.574007397237545,-0.0849615869292968,0.425992602762455,0.0630532075457935,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,11,0,0,aud,0.35,1,z,B,0B,0,z,1.39629460000106,1,0,0,2.94443897916644,0.574007397237545,0.461989037729365,0.348871059619909,0.461989037729365,0.690781004773247,0.461989037729365,0.409480185052004,0.393607825260109,0.489045810308248,0.461989037729365,0.29021767127876,0.448665975246107,-0.461989037729365,-0.0683812124692568,-0.461989037729365,-0.0683812124692568,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,12,1,2,aud,0.35,1,z,C,1C,0,b,1.98270780000166,0,1,1,2.30258509299405,0.574007397237545,0.461989037729365,0.348871059619909,0.393607825260109,0.690781004773247,0.461989037729365,0.409480185052004,0.393607825260109,0.489045810308248,0.393607825260109,0.176342818722611,0.638288466223421,0.393607825260109,-0.0582597813596622,-0.393607825260109,-0.0582597813596622,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.14801479447509,0.0195726528723171,0.672335108374806,1.43516953029884,1.86741467787452,0.5,48.7033010267928
