"ID";"Task";"B0";"EPIfilename";"B0filename";"B0filename_processed";"logfile";"ARTfilename";"nscans";"run";"badScans_pr";"session";"modality";"version";"stimType";"ACC_1st";"ACC_2nd";"ACC_3rd";"ACC_4th";"ACC";"percOmissions";"excludeObs";"geschlecht";"auswahl_vp.factor";"age"
"CBC_P026";"av11";"3";"mr5142_cbc_p026_20230404_151258_5_1_epi_msi_av_44slices.nii";"^mr5142_cbc_p026_20230404_150247_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5142_cbc_p026_20230404_150247_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv";"vs8wuamr5142_cbc_p026_20230404_151258_5_1_epi_msi_av_44slices.nii";"268";"20230404_151258_5_1";"0";"2";"av";"v1";"env";"0,714285714285714";"0,416666666666667";"0,833333333333333";NA;"0,657894736842105";"0,0952380952380952";"0";"m";"Pilot Erw";"24,478"
"CBC_P026";"tv11";"3";"mr5142_cbc_p026_20230404_150523_4_1_epi_msi_tv_44slices.nii";"^mr5142_cbc_p026_20230404_150247_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5142_cbc_p026_20230404_150247_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv";"vs8wuamr5142_cbc_p026_20230404_150523_4_1_epi_msi_tv_44slices.nii";"268";"20230404_150523_4_1";"0";"1";"tv";"v1";"vib";"0,461538461538462";"0,500000000000000";"0,666666666666667";NA;"0,540540540540541";"0,1190476190476190";"0";"m";"Pilot Erw";"24,478"
"CBC_P027";"av11";"3";"mr5143_cbc_p027_20230405_141248_4_1_epi_msi_av_44slices.nii";"^mr5143_cbc_p027_20230405_140908_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5143_cbc_p027_20230405_140908_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv";"vs8wuamr5143_cbc_p027_20230405_141248_4_1_epi_msi_av_44slices.nii";"268";"20230405_141248_4_1";"0";"1";"av";"v1";"env";"0,428571428571429";"0,307692307692308";"0,928571428571429";NA;"0,560975609756098";"0,0238095238095238";"0";"m";"Pilot Erw";"25,504"
"CBC_P027";"tv11";"3";"mr5143_cbc_p027_20230405_142036_5_1_epi_msi_tv_44slices.nii";"^mr5143_cbc_p027_20230405_140908_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5143_cbc_p027_20230405_140908_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P027_TV_prob0.8_Vset3_Tset2_2023-04-05_14h14.43.405.csv";"vs8wuamr5143_cbc_p027_20230405_142036_5_1_epi_msi_tv_44slices.nii";"268";"20230405_142036_5_1";"0";"2";"tv";"v1";"vib";"1,000000000000000";"0,571428571428571";"0,857142857142857";NA;"0,809523809523810";"0,0000000000000000";"0";"m";"Pilot Erw";"25,504"
"CBC_P029";"av11";"3";"mr5145_cbc_p029_20230405_174229_4_1_epi_msi_av_44slices.nii";"^mr5145_cbc_p029_20230405_173931_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5145_cbc_p029_20230405_173931_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P029_AV_prob0.8_Vset1_Aset1_2023-04-05_17h36.40.315.csv";"vs8wuamr5145_cbc_p029_20230405_174229_4_1_epi_msi_av_44slices.nii";"268";"20230405_174229_4_1";"0";"1";"av";"v1";"env";"0,714285714285714";"0,857142857142857";"1,000000000000000";NA;"0,853658536585366";"0,0238095238095238";"0";"f";"Pilot Erw";"24,596"
"CBC_P029";"tv11";"3";"mr5145_cbc_p029_20230405_175002_5_1_epi_msi_tv_44slices.nii";"^mr5145_cbc_p029_20230405_173931_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5145_cbc_p029_20230405_173931_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P029_TV_prob0.8_Vset3_Tset2_2023-04-05_17h44.17.440.csv";"vs8wuamr5145_cbc_p029_20230405_175002_5_1_epi_msi_tv_44slices.nii";"268";"20230405_175002_5_1";"0";"2";"tv";"v1";"vib";"0,428571428571429";"0,714285714285714";"1,000000000000000";NA;"0,714285714285714";"0,0000000000000000";"0";"f";"Pilot Erw";"24,596"
"CBC_P030";"av11";"4";"mr5528_cbc_p030_20240515_151947_6_1_epi_msi_av_44slices.nii";"^mr5528_cbc_p030_20240515_150930_4_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5528_cbc_p030_20240515_150930_4_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv";"vs8wuamr5528_cbc_p030_20240515_151947_6_1_epi_msi_av_44slices.nii";"270";"20240515_151947_6_1";"0";"2";"av";"v1";"env";"0,500000000000000";"0,642857142857143";"0,928571428571429";NA;"0,690476190476190";"0,0000000000000000";"0";"f";"Pilot Erw";"19,021"
"CBC_P030";"tv11";"4";"mr5528_cbc_p030_20240515_151209_5_1_epi_msi_tv_44slices.nii";"^mr5528_cbc_p030_20240515_150930_4_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5528_cbc_p030_20240515_150930_4_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P030_TV_prob0.9_Vset3_Tset1_2024-05-15_15h11.00.190.csv";"vs8wuamr5528_cbc_p030_20240515_151209_5_1_epi_msi_tv_44slices.nii";"270";"20240515_151209_5_1";"0";"1";"tv";"v1";"vib";"0,357142857142857";"0,846153846153846";"1,000000000000000";NA;"0,731707317073171";"0,0238095238095238";"0";"f";"Pilot Erw";"19,021"
"CBC_P031";"av11";"3";"mr5529_cbc_p031_20240515_162449_5_1_epi_msi_av_44slices.nii";"^mr5529_cbc_p031_20240515_162037_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5529_cbc_p031_20240515_162037_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P031_AV_prob0.8_Vset2_Aset2_2024-05-15_16h23.53.732.csv";"vs8wuamr5529_cbc_p031_20240515_162449_5_1_epi_msi_av_44slices.nii";"270";"20240515_162449_5_1";"0";"1";"av";"v1";"env";"1,000000000000000";"0,900000000000000";"1,000000000000000";NA;"0,972222222222222";"0,1428571428571428";"0";"m";"Pilot Erw";"23,967"
"CBC_P031";"tv11";"3";"mr5529_cbc_p031_20240515_163301_6_1_epi_msi_tv_44slices.nii";"^mr5529_cbc_p031_20240515_162037_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5529_cbc_p031_20240515_162037_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P031_TV_prob0.8_Vset3_Tset1_2024-05-15_16h32.04.093.csv";"vs8wuamr5529_cbc_p031_20240515_163301_6_1_epi_msi_tv_44slices.nii";"270";"20240515_163301_6_1";"0";"2";"tv";"v1";"vib";"0,642857142857143";"0,928571428571429";"0,928571428571429";NA;"0,833333333333333";"0,0000000000000000";"0";"m";"Pilot Erw";"23,967"
"CBC_P034";"av11";"3";"mr5532_cbc_p034_20240516_115122_6_1_epi_msi_av_44slices.nii";"^mr5532_cbc_p034_20240516_113805_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5532_cbc_p034_20240516_113805_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P034_AV_prob0.8_Vset4_Aset4_2024-05-16_11h50.22.223.csv";"vs8wuamr5532_cbc_p034_20240516_115122_6_1_epi_msi_av_44slices.nii";"270";"20240516_115122_6_1";"0";"2";"av";"v1";"env";"0,714285714285714";"0,923076923076923";"0,857142857142857";NA;"0,829268292682927";"0,0238095238095238";"0";"f";"Pilot Erw";"25,419"
"CBC_P034";"tv11";"3";"mr5532_cbc_p034_20240516_114315_5_1_epi_msi_tv_44slices.nii";"^mr5532_cbc_p034_20240516_113805_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5532_cbc_p034_20240516_113805_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P034_TV_prob0.8_Vset1_Tset2_2024-05-16_11h42.22.080.csv";"vs8wuamr5532_cbc_p034_20240516_114315_5_1_epi_msi_tv_44slices.nii";"270";"20240516_114315_5_1";"0";"1";"tv";"v1";"vib";"0,357142857142857";"0,642857142857143";"0,500000000000000";NA;"0,500000000000000";"0,0000000000000000";"0";"f";"Pilot Erw";"25,419"
"CBC_P035";"av11";"3";"mr5533_cbc_p035_20240516_124813_5_1_epi_msi_av_44slices.nii";"^mr5533_cbc_p035_20240516_124416_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5533_cbc_p035_20240516_124416_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P035_AV_prob0.8_Vset1_Aset2_2024-05-16_12h47.19.343.csv";"vs8wuamr5533_cbc_p035_20240516_124813_5_1_epi_msi_av_44slices.nii";"270";"20240516_124813_5_1";"0";"1";"av";"v1";"env";"0,428571428571429";"0,785714285714286";"0,846153846153846";NA;"0,682926829268293";"0,0238095238095238";"0";"f";"Pilot Erw";"24,667"
"CBC_P035";"tv11";"3";"mr5533_cbc_p035_20240516_125641_6_1_epi_msi_tv_44slices.nii";"^mr5533_cbc_p035_20240516_124416_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5533_cbc_p035_20240516_124416_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P035_TV_prob0.8_Vset4_Tset2_2024-05-16_12h55.41.999.csv";"vs8wuamr5533_cbc_p035_20240516_125641_6_1_epi_msi_tv_44slices.nii";"270";"20240516_125641_6_1";"0";"2";"tv";"v1";"vib";"0,500000000000000";"0,384615384615385";"0,250000000000000";NA;"0,384615384615385";"0,0714285714285714";"0";"f";"Pilot Erw";"24,667"
