ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,1,0,1,aud,0.5,1,z,A,0A,1,z,2.50788569999895,1,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.124528283434956,0.499793566643205,0.5,0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,2,1,0,aud,0.36,1,z,C,1C,0,b,4.28882429999976,0,1,1,2.30258509299405,0.504568122095718,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0325209903027639,0.499646358324166,0.5,-0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,3,0,2,aud,0.36,1,z,B,0B,0,b,2.33998729999894,0,1,1,2.39789527279837,0.504568122095718,0.5,0.5,0.5,0.5,0.5,0.5,0.495431877904282,0.5,0.5,0.141620784305157,0.500880401150554,0.5,-0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,4,2,0,aud,0.5,1,z,C,2C,1,b,1.01663719999942,0,0,0,2.484906649788,0.504568122095718,0.5,0.5,0.495431877904282,0.5,0.5,0.5,0.495431877904282,0.5,0.5,0.20090547015712,0.499431669119781,-0.5,0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,5,0,1,aud,0.5,1,z,A,0A,1,z,1.25103609999951,1,1,1,1.87180217690159,0.504568122095718,0.5,0.5,0.495431877904282,0.5,0.5,0.5,0.495431877904282,0.504568122095718,0.504568122095718,0.326496006111246,0.573677670834987,0.495431877904282,0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,6,2,0,aud,0.5,1,z,C,2C,1,b,2.07877619999999,0,0,0,1.94591014905531,0.509094508712473,0.5,0.5,0.495431877904282,0.5,0.5,0.5,0.495431877904282,0.504568122095718,0.504568122095718,0.146564460166707,0.42520110277204,-0.495431877904282,0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,7,1,1,aud,0.14,1,z,A,1A,0,z,1.26371649999965,1,0,0,2.70805020110221,0.509094508712473,0.5,0.5,0.495431877904282,0.5,0.5,0.5,0.495431877904282,0.509094508712473,0.5,0.283019761201518,0.500745268560319,-0.5,-0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,8,0,2,aud,0.36,1,z,B,0B,0,b,2.36824779999915,0,1,1,2.07944154167984,0.509094508712473,0.495431877904282,0.5,0.495431877904282,0.5,0.5,0.5,0.495431877904282,0.509094508712473,0.495431877904282,0.159065231175646,0.574749495081846,0.495431877904282,-0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,9,2,0,aud,0.5,1,z,C,2C,1,b,2.02066730000024,0,0,0,1.73460105538811,0.509094508712473,0.495431877904282,0.5,0.490905491287528,0.5,0.5,0.5,0.495431877904282,0.509094508712473,0.509094508712473,0.128430270732012,0.354377051523817,-0.490905491287527,0.00448503244331932,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,10,1,2,aud,0.5,1,z,B,1B,1,z,1.57710889999998,1,1,1,2.89037175789616,0.509094508712473,0.495431877904282,0.5,0.490905491287528,0.5,0.5,0.5,0.495431877904282,0.513579541155792,0.5,0.247160108541955,0.500274176471173,0.5,0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,11,0,0,aud,0.14,1,z,C,0C,0,z,2.10967199999959,1,0,0,2.94443897916644,0.509094508712473,0.495431877904282,0.5,0.490905491287528,0.504568122095718,0.5,0.5,0.495431877904282,0.513579541155792,0.5,0.167681592221097,0.498792415413824,-0.5,-0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,12,1,2,aud,0.5,1,z,B,1B,1,z,0.913466299999527,1,1,1,2.30258509299405,0.509094508712473,0.495431877904282,0.5,0.490905491287528,0.504568122095718,0.5,0.495431877904282,0.495431877904282,0.513579541155792,0.504568122095718,0.102777436831812,0.573974667984351,0.495431877904282,0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,13,2,1,aud,0.36,1,z,A,2A,0,z,2.67651550000028,1,0,0,3.04452243772342,0.509094508712473,0.495431877904282,0.5,0.490905491287528,0.509094508712473,0.5,0.495431877904282,0.495431877904282,0.513579541155792,0.5,0.109777618463002,0.500289611725891,-0.5,-0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,14,1,0,aud,0.36,1,z,C,1C,0,b,2.25931749999927,0,1,1,2.39789527279837,0.509094508712473,0.495431877904282,0.495431877904282,0.490905491287528,0.509094508712473,0.5,0.495431877904282,0.495431877904282,0.513579541155792,0.495431877904282,0.172816117911786,0.574854378551855,0.495431877904282,-0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,15,2,1,aud,0.36,1,z,A,2A,0,z,1.80756639999981,1,0,0,2.4423470353692,0.509094508712473,0.495431877904282,0.495431877904282,0.490905491287528,0.509094508712473,0.5,0.495431877904282,0.490905491287528,0.513579541155792,0.495431877904282,0.179353216362475,0.424753455113229,-0.495431877904282,-0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,16,1,2,aud,0.5,1,z,B,1B,1,z,1.4680914999999,1,1,1,2.07944154167984,0.509094508712473,0.495431877904282,0.490905491287528,0.490905491287528,0.509094508712473,0.5,0.495431877904282,0.490905491287528,0.513579541155792,0.509094508712473,0.348636320174404,0.645197897697312,0.490905491287527,0.00448503244331932,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,17,2,1,aud,0.36,1,z,A,2A,0,z,1.74862559999929,1,0,0,2.12026353620009,0.509094508712473,0.495431877904282,0.490905491287528,0.490905491287528,0.513579541155792,0.5,0.495431877904282,0.490905491287528,0.513579541155792,0.490905491287528,0.158289245193975,0.354910408038615,-0.490905491287528,-0.00448503244331932,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,18,1,2,aud,0.5,1,z,B,1B,1,z,1.20004549999976,1,1,1,1.87180217690159,0.509094508712473,0.495431877904282,0.486420458844208,0.490905491287528,0.513579541155792,0.5,0.495431877904282,0.490905491287528,0.513579541155792,0.513579541155792,0.424694188831947,0.710684330851029,0.486420458844208,0.00444405609171065,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,19,0,1,aud,0.5,1,z,A,0A,1,b,2.61477019999893,0,0,0,2.19722457733622,0.509094508712473,0.495431877904282,0.486420458844208,0.490905491287528,0.518023597247502,0.5,0.495431877904282,0.490905491287528,0.513579541155792,0.509094508712473,0.0808046296811197,0.354259139946432,-0.490905491287527,0.00448503244331932,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,20,2,0,aud,0.5,1,z,C,2C,1,z,5.52078359999996,1,1,1,1.94591014905531,0.513579541155792,0.495431877904282,0.486420458844208,0.490905491287528,0.518023597247502,0.5,0.495431877904282,0.490905491287528,0.513579541155792,0.513579541155792,0.0149949892154212,0.709925008619988,0.486420458844208,0.00444405609171065,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,21,0,2,aud,0.36,1,z,B,0B,0,b,4.31540949999999,0,1,1,2.26868354131836,0.513579541155792,0.495431877904282,0.486420458844208,0.490905491287528,0.518023597247502,0.5,0.495431877904282,0.490905491287528,0.518023597247502,0.490905491287528,0.0389790654273138,0.644793296278127,0.490905491287527,-0.00448503244331932,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,22,2,0,aud,0.5,1,z,C,2C,1,z,2.73498219999965,1,1,1,1.79175946922805,0.513579541155792,0.495431877904282,0.486420458844208,0.486420458844208,0.518023597247502,0.5,0.495431877904282,0.490905491287528,0.518023597247502,0.518023597247502,0.153106462096646,0.767229033246663,0.481976402752498,0.00440345411005635,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,23,1,1,aud,0.14,1,z,A,1A,0,b,2.81408939999983,0,1,1,2.7408400239252,0.513579541155792,0.495431877904282,0.486420458844208,0.486420458844208,0.518023597247502,0.5,0.495431877904282,0.490905491287528,0.522427051357559,0.495431877904282,0.113264081564386,0.574401426139831,0.495431877904282,-0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,24,2,2,aud,0.14,1,z,B,2B,0,b,1.37073220000002,0,1,1,3.46573590279973,0.513579541155792,0.490905491287528,0.486420458844208,0.486420458844208,0.518023597247502,0.5,0.495431877904282,0.490905491287528,0.522427051357559,0.5,0.276650661921792,0.500624937291719,0.5,-0.00456812209571761,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,25,0,1,aud,0.5,0,z,A,0A,1,b,2.19992479999928,0,0,1,2.11021320034659,0.513579541155792,0.490905491287528,0.486420458844208,0.486420458844208,0.518023597247502,0.495431877904282,0.495431877904282,0.490905491287528,0.522427051357559,0.513579541155792,0.0917164338302896,0.290097989026682,0.513579541155792,-0.00469218809972457,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,26,1,0,aud,0.36,1,z,C,1C,0,b,2.55992590000005,0,1,1,2.42774823594805,0.508887353056067,0.490905491287528,0.486420458844208,0.486420458844208,0.518023597247502,0.495431877904282,0.495431877904282,0.490905491287528,0.522427051357559,0.490905491287528,0.153749723018764,0.645799831174454,0.490905491287527,-0.00448503244331932,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,27,0,1,aud,0.5,1,z,A,0A,1,z,3.27367289999984,1,1,1,1.94591014905531,0.508887353056067,0.490905491287528,0.486420458844208,0.486420458844208,0.518023597247502,0.495431877904282,0.495431877904282,0.486420458844208,0.522427051357559,0.508887353056067,0.0877167584663622,0.642729536556889,0.491112646943933,0.00448692506798188,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,28,1,0,aud,0.36,1,z,C,1C,0,b,1.60940409999967,0,1,1,2.19722457733622,0.513374278124049,0.490905491287528,0.486420458844208,0.486420458844208,0.518023597247502,0.495431877904282,0.495431877904282,0.486420458844208,0.522427051357559,0.486420458844208,0.358265122225306,0.709952788293704,0.486420458844208,-0.00444405609171065,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
CBC_1080,CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv,1,29,2,2,aud,0.14,1,z,B,2B,0,b,1.5512549999994,0,1,1,2.91777073208428,0.513374278124049,0.490905491287528,0.486420458844208,0.486420458844208,0.518023597247502,0.495431877904282,0.495431877904282,0.481976402752498,0.522427051357559,0.495431877904282,0.290140766136808,0.574456751830743,0.495431877904282,-0.00452638661675484,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00913624419143522,0.718881339272186,12.8901238513012,2.55868061764488,0.5,76.3350452555535
