ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
115,1,1,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.79618493081699,1,1,0,0A,1A,0.5,0.5,0.5,0.5,1,1,0.5,0.124110455147567,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,0.102002750801751,0.500766000129507,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,2,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.83321334405622,0.624110455147567,0.00610362993866581,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.89118493081699,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.124110455147567,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,0.176900406552824,0.500710359741169,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,3,A,2,0,l,27,1,1,2A,0A,0,1,0,1,A20,2.89037175789616,0.624110455147567,0.00610362993866581,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.5,0.5,0.5,3.43618493081699,0,0,1,0A,2A,0.624110455147567,0.5,0.624110455147567,0.375889544852433,1,1,0.375889544852433,0.0933036449936945,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,0.138609683724344,0.98532270899376,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,4,B,0,1,l,63,1,1,0B,1B,0,1,0,1,B01,2.94443897916644,0.717414100141261,0.00610362993866581,0.00610362993866581,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.5,0.5,0.5,4.05518493081699,0,0,1,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.124110455147567,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,0.0868076925124465,0.499660546184025,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,5,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,2.99573227355399,0.717414100141261,0.00610362993866581,0.00610362993866581,0.5,0.00610362993866581,0.624110455147567,0.5,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.5,0.5,0.5,2.38618493081699,0,0,1,2D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.124110455147567,-0.5,0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,0.226724860045461,0.500432487194048,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,6,B,2,1,l,9,1,1,2B,1B,0,1,0,1,B21,3.04452243772342,0.717414100141261,0.00610362993866581,0.00610362993866581,0.5,0.00610362993866581,0.624110455147567,0.5,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.5,0.375889544852433,0.993896370061334,1.85918493081699,0,0,1,1B,2B,0.624110455147567,0.5,0.624110455147567,0.375889544852433,1,1,0.375889544852433,0.0933036449936945,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,0.520433729058134,0.98530782805076,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,7,D,3,1,a,27,1,1,3D,1D,1,0,1,0,D31,3.09104245335832,0.717414100141261,0.00610362993866581,0.00610362993866581,0.5,0.00610362993866581,0.717414100141261,0.00610362993866581,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.5,0.375889544852433,0.993896370061334,1.77718493081699,1,1,0,3D,1D,0.993896370061334,0.5,0.993896370061334,0.00610362993866587,1,1,0.00610362993866587,0.00151504857948027,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,4.9319356033281,0.99999994686306,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,8,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,2.4423470353692,0.717414100141261,0.00610362993866581,0.00610362993866581,0.5,0.00610362993866581,0.717414100141261,0.00610362993866581,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.00610362993866581,0.375889544852433,0.995411418640814,1.81018493081699,1,1,0,0A,1A,0.717414100141261,0.00610362993866581,0.997586882883233,0.00241311711676717,1,1,0.282585899858739,0.0701437292995056,0.00610362993866587,-0.00602912134180951,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,5.54983790719253,0.999999953050691,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,9,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,3.17805383034795,0.787557829440767,7.45085968563005e-05,0.00610362993866581,0.5,0.00610362993866581,0.717414100141261,0.00610362993866581,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.00610362993866581,0.375889544852433,0.995411418640814,1.91718493081699,0,0,1,0A,1A,0.787557829440767,7.45085968563005e-05,0.999979900359389,2.00996406113276e-05,1,1,0.212442170559233,0.0527325889612869,7.45085968563153e-05,-7.35990510513949e-05,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,2.37669973275898,0.999999956676237,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,10,C,0,2,l,27,1,1,0C,2C,0,1,0,1,C02,3.2188758248682,0.840290418402054,9.09545804905627e-07,0.00610362993866581,0.5,0.00610362993866581,0.717414100141261,0.00610362993866581,0.5,0.5,0.5,0.624110455147567,0.00610362993866581,0.5,0.00610362993866581,0.375889544852433,0.995411418640814,2.12218493081699,0,0,1,2C,0C,0.624110455147567,0.5,0.624110455147567,0.375889544852433,1,1,0.375889544852433,0.0933036449936945,0.5,-0.493896370061334,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,1.01079210151058,0.985283481329582,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
115,1,11,B,1,0,a,63,1,1,1B,0B,1,0,1,0,B10,3.25809653802148,0.840290418402054,9.09545804905627e-07,0.00610362993866581,0.5,0.00610362993866581,0.717414100141261,0.00610362993866581,0.5,0.00610362993866581,0.5,0.717414100141261,0.00610362993866581,0.5,0.00610362993866581,0.375889544852433,0.995411418640814,1.82518493081699,1,1,0,1B,0B,0.717414100141261,0.00610362993866581,0.997586882883233,0.00241311711676717,1,1,0.282585899858739,0.0701437292995056,0.00610362993866587,-0.00602912134180951,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0978247638823737,0.549627629791329,1.62018493081699,6.34326419885311,2.4823743066699,0.5,5.35814422441738,0.999999953034321,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.248220910295134,0.987792740122668,1.60623076739359,5.98268754336664,2.8339664342782,0.5,-31.7332030597598
