ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,1,2,1,aud,0.5,1,b,C,2C,1,b,2.55669790000047,1,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.117966498651006,0.500525928514031,0.5,0.0210137443893851,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,2,1,0,aud,0.5,1,b,B,1B,1,b,2.51203540000097,1,1,1,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.521013744389385,0.5,0.121981319076048,0.500147199510814,0.5,0.0210137443893851,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,3,2,2,aud,0.36,1,b,A,2A,0,z,2.61137980000058,0,1,1,2.39789527279837,0.5,0.5,0.5,0.5,0.521013744389385,0.5,0.5,0.5,0.521013744389385,0.5,0.113036029509349,0.500131250060647,0.5,-0.0210137443893851,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,4,0,0,aud,0.36,1,b,B,0B,0,z,2.46339870000065,0,1,1,2.484906649788,0.5,0.5,0.478986255610615,0.5,0.521013744389385,0.5,0.5,0.5,0.521013744389385,0.5,0.126521214476288,0.499785511685641,0.5,-0.0210137443893851,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,5,2,1,aud,0.5,1,b,C,2C,1,b,2.25521610000033,1,1,1,1.87180217690159,0.5,0.5,0.478986255610615,0.478986255610615,0.521013744389385,0.5,0.5,0.5,0.521013744389385,0.521013744389385,0.200818276156816,0.675744296650322,0.478986255610615,0.0201305894828603,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,6,1,2,aud,0.14,1,b,A,1A,0,z,2.92163820000042,0,1,1,2.63905732961526,0.5,0.5,0.478986255610615,0.478986255610615,0.521013744389385,0.5,0.5,0.5,0.541144333872245,0.5,0.0890287307447694,0.499657913879142,0.5,-0.0210137443893851,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,7,0,1,aud,0.14,1,b,C,0C,0,z,2.2171386,0,1,1,2.70805020110221,0.5,0.478986255610615,0.478986255610615,0.478986255610615,0.521013744389385,0.5,0.5,0.5,0.541144333872245,0.5,0.152586005584303,0.499171207542192,0.5,-0.0210137443893851,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,8,1,0,aud,0.5,1,b,B,1B,1,z,2.19523400000071,0,0,0,2.07944154167984,0.5,0.478986255610615,0.478986255610615,0.478986255610615,0.521013744389385,0.5,0.478986255610615,0.5,0.541144333872245,0.521013744389385,0.101271006635327,0.324677881113778,-0.478986255610615,0.0201305894828603,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,9,2,1,aud,0.5,1,b,C,2C,1,b,1.53202480000073,1,1,1,1.73460105538811,0.5,0.478986255610615,0.478986255610615,0.478986255610615,0.541144333872245,0.5,0.478986255610615,0.5,0.541144333872245,0.541144333872245,0.455798780139887,0.808209503031144,0.458855666127755,0.0192845513592593,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
CBC_1105,CBC_1105_MSI_AV_v1_Vset1_Aset1_2024-06-16_13h39.47.465.csv,2,10,0,0,aud,0.36,1,b,B,0B,0,b,3.37022910000087,1,0,0,2.19722457733622,0.5,0.478986255610615,0.478986255610615,0.478986255610615,0.541144333872245,0.5,0.478986255610615,0.5,0.560428885231505,0.478986255610615,0.0393691978991047,0.325902553627588,-0.478986255610615,-0.0201305894828603,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0420274887787702,0.703008851910764,6.87678214294721,2.53729500524615,0.5,69.1631375218131
