ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,1,1,2,aud,0.36,1,z,C,1C,0,z,1.62952910000058,1,0,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.269469778330011,0.498919645022014,-0.5,-0.495909697341995,-0.5,-0.495909697341995,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,2,0,0,aud,0.36,1,z,B,0B,0,z,2.52316280000014,1,0,0,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00409030265800514,0.5,0.5,0.166095035713936,0.500075285078114,-0.5,-0.495909697341995,-0.5,-0.495909697341995,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,3,1,1,aud,0.14,1,z,A,1A,0,z,2.60152360000029,1,0,0,2.39789527279837,0.5,0.5,0.5,0.00409030265800514,0.5,0.5,0.5,0.00409030265800514,0.5,0.5,0.156924098910687,0.499944794731153,-0.5,-0.495909697341995,-0.5,-0.495909697341995,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,4,2,2,aud,0.5,1,z,C,2C,1,b,2.25218060000043,0,0,0,2.484906649788,0.5,0.00409030265800514,0.5,0.00409030265800514,0.5,0.5,0.5,0.00409030265800514,0.5,0.5,0.201560384282999,0.500166268801295,-0.5,0.495909697341995,0.5,0.495909697341995,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,5,0,1,aud,0.5,1,z,A,0A,1,z,3.20265959999961,1,1,1,2.56494935746154,0.5,0.00409030265800514,0.5,0.00409030265800514,0.5,0.5,0.5,0.00409030265800514,0.995909697341995,0.5,0.101734047314419,0.501028743566449,0.5,0.495909697341995,0.5,0.495909697341995,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,6,0,1,aud,0.5,1,z,A,0A,1,z,3.04076840000016,1,1,1,1.94591014905531,0.995909697341995,0.00402746464021763,0.4923186591505,0.00402746464021763,0.5,0.5,0.4923186591505,0.00409030265800514,0.995909697341995,0.995909697341995,0.170006139213067,0.770762188243209,0.00409030265800514,0.00405684150633697,0.00409030265800514,0.00405684150633697,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,7,2,2,aud,0.5,1,z,C,2C,1,z,2.11766660000012,1,1,1,2.01490302054226,0.999966538848332,0.00396559198289599,0.484755324295492,0.00396559198289599,0.5,0.5,0.484755324295492,0.00409030265800514,0.995909697341995,0.995909697341995,0.363711021407846,0.770754589074498,0.00409030265800514,0.00405684150633697,0.00409030265800514,0.00405684150633697,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,8,0,0,aud,0.36,1,z,B,0B,0,b,4.08507090000057,0,1,1,2.07944154167984,0.999966538848332,0.00396559198289599,0.477308182546445,0.00396559198289599,0.5,0.4923186591505,0.477308182546445,0.00402746464021763,0.999966538848332,0.00396559198289599,0.0712011136273027,0.770305829443438,0.00396559198289603,-0.00393315104003963,-0.00396559198289599,-0.00393315104003958,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,9,2,2,aud,0.5,1,z,C,2C,1,z,2.32031289999941,1,1,1,1.73460105538811,0.999966538848332,0.00396559198289599,0.477308182546445,3.24409428563641e-05,0.5,0.4923186591505,0.477308182546445,0.00402746464021763,0.999966538848332,0.999966538848332,0.309791176326993,0.772160538794149,3.34611516681349e-05,3.31874191929187e-05,3.34611516681349e-05,3.31874191929187e-05,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,10,1,0,aud,0.5,1,z,B,1B,1,z,2.5915569000008,1,1,1,2.89037175789616,0.999966538848332,0.00396559198289599,0.469975448865655,3.24409428563641e-05,0.5,0.484755324295492,0.469975448865655,0.00396559198289599,0.999999726267525,0.5,0.15823017460779,0.500490132990572,0.5,0.495909697341995,0.5,0.495909697341995,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99181939468399,0.0153626816990005,1.11444330786021,0.467789187116762,2.60816815878056,0.5,71.9250709470387
