ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_NLL
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,1,0,1,z,0,1,2,tac,B,63,1,0B,1B,0,1,z,4.76285290000033,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,2,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,1.36867980000079,0,1,1,1,0A,1A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,3,2,1,b,1,0,0,tac,C,9,1,2C,1C,1,0,z,1.94617650000055,0,1,0,0,1C,2C,C21,2.89037175789616,0.501787578451947,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,4,0,1,b,1,0,1,tac,A,63,1,0A,1A,1,0,b,1.4080242,1,0,1,1,0A,1A,A01,2.94443897916644,0.501787578451947,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.5,0.5,0.498212421548053,0.5,0.5,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.500892194358563,0.499107805641437,0.504305404110802,0.504305404110802,0.498212421548053,0.00178118757850305,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,5,1,3,z,0,1,3,tac,D,27,1,1D,3D,0,1,z,1.80839180000112,0,1,1,1,3D,1D,D13,2.99573227355399,0.50356876603045,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.5,0.5,0.498212421548053,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,6,1,0,b,1,0,2,tac,B,63,1,1B,0B,1,0,b,1.90252260000125,1,0,1,1,1B,0B,B10,3.04452243772342,0.50356876603045,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.5,0.5,0.498212421548053,0.5,0.5,0.5,0.5,0.5,0.501787578451947,0.501787578451947,0.5,0.500892194358563,0.499107805641437,0.504305404110802,0.504305404110802,0.498212421548053,0.00178118757850305,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,7,3,2,z,0,1,0,tac,C,63,1,3C,2C,0,1,b,2.65355880000061,1,0,0,0,3C,2C,C32,3.09104245335832,0.50356876603045,0.5,0.5,0.5,0.5,0.50356876603045,0.5,0.5,0.5,0.498212421548053,0.5,0.5,0.5,0.5,0.5,0.501787578451947,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,8,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,z,1.3462268000003,0,1,0,0,2A,0A,A02,3.13549421592915,0.50356876603045,0.5,0.5,0.5,0.5,0.50356876603045,0.5,0.5,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.5,0.5,0.501787578451947,0.5,0.50356876603045,0.498221962385016,0.501778037614984,0.491420469988677,0.491420469988677,-0.5,-0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,9,2,3,z,0,1,3,tac,D,63,1,2D,3D,0,1,b,1.7233453000008,1,0,0,0,2D,3D,D23,3.17805383034795,0.50356876603045,0.5,0.498212421548053,0.5,0.5,0.50356876603045,0.5,0.5,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.5,0.5,0.501787578451947,0.5,0.501787578451947,0.499107805641437,0.500892194358563,0.495694595889197,0.495694595889197,-0.5,-0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,10,1,3,b,1,0,2,tac,B,27,1,1B,3B,1,0,z,1.70149840000067,0,1,0,0,3B,1B,B13,3.2188758248682,0.50356876603045,0.5,0.498212421548053,0.5,0.5,0.50356876603045,0.5,0.5,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.5,0.498212421548053,0.501787578451947,0.5,0.50356876603045,0.498221962385016,0.501778037614984,0.491420469988677,0.491420469988677,-0.5,-0.00178757845194678,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,11,2,3,b,1,0,0,tac,C,63,0,2C,3C,0,1,z,2.37824830000045,0,1,0,1,3C,2C,C23,3.25809653802148,0.50356876603045,0.5,0.498212421548053,0.5,0.5,0.50356876603045,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.5,0.498212421548053,0.501787578451947,0.498212421548053,0.5,0.499104610194504,0.500895389805496,0.495679176595735,0.495679176595735,0.501787578451947,0.00179396932539051,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,12,3,1,z,0,1,2,tac,B,27,1,3B,1B,0,1,z,2.63550810000106,0,1,1,1,1B,3B,B31,3.29583686600433,0.50356876603045,0.5,0.498212421548053,0.5,0.5,0.50356876603045,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.500006390873444,0.5,0.5,0.498212421548053,0.501787578451947,0.50356876603045,0.498212421548053,0.502673410395809,0.497326589604191,0.512898358699873,0.512898358699873,0.49643123396955,0.00177481955343464,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
CBC_1076,CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv,1,13,2,3,b,1,0,0,tac,C,63,1,2C,3C,1,0,z,2.11454310000045,0,1,0,0,3C,2C,C23,2.63905732961526,0.50356876603045,0.5,0.498212421548053,0.5,0.5,0.505343585583884,0.5,0.498212421548053,0.5,0.498212421548053,0.5,0.500006390873444,0.5,0.5,0.498212421548053,0.501787578451947,0.500006390873444,0.5,0.5000031954163,0.4999968045837,0.500015420293097,0.500015420293097,-0.500006390873444,-0.0017876013003221,0.5,0.00357515690389357,9.65150806825291,27.0156731089735
