ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,1,1,1,aud,0.36,1,b,C,1C,0,z,1.20185869999932,0,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.231220501247351,0.499884854903093,0.5,-0.0145665103355565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,2,0,0,aud,0.36,1,b,B,0B,0,z,0.349202999999761,0,1,1,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485433489664443,0.5,0.5,0.0220948575623925,0.499508597452899,0.5,-0.0145665103355565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,3,1,2,aud,0.14,1,b,A,1A,0,z,0.651035399999273,0,1,1,2.39789527279837,0.5,0.5,0.5,0.485433489664443,0.5,0.5,0.5,0.485433489664443,0.5,0.5,0.587256527297338,0.500800892542761,0.5,-0.0145665103355565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,4,2,1,aud,0.5,1,b,C,2C,1,z,1.05863049999971,0,0,0,2.484906649788,0.5,0.485433489664443,0.5,0.485433489664443,0.5,0.5,0.5,0.485433489664443,0.5,0.5,0.296100320835726,0.499588451744764,-0.5,0.0145665103355565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,5,0,2,aud,0.5,1,b,A,0A,1,z,0.73263709999901,0,0,0,2.56494935746154,0.5,0.485433489664443,0.5,0.485433489664443,0.5,0.5,0.5,0.485433489664443,0.514566510335557,0.5,0.516456251939727,0.499235161303244,-0.5,0.0145665103355565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,6,0,2,aud,0.5,1,b,A,0A,1,z,0.810376099999303,0,0,0,1.94591014905531,0.514566510335557,0.485433489664443,0.5,0.485433489664443,0.5,0.5,0.5,0.485433489664443,0.514566510335557,0.514566510335557,0.451789921964929,0.497172032034929,-0.485433489664443,0.0141421438888448,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,7,2,1,aud,0.5,1,b,C,2C,1,z,0.984584099999665,0,0,0,2.01490302054226,0.528708654224401,0.485433489664443,0.5,0.485433489664443,0.5,0.5,0.5,0.485433489664443,0.514566510335557,0.514566510335557,0.334874109902127,0.497094627245889,-0.485433489664443,0.0141421438888448,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,8,0,0,aud,0.36,1,b,B,0B,0,b,0.651811599998837,1,0,0,2.07944154167984,0.528708654224401,0.485433489664443,0.5,0.485433489664443,0.5,0.5,0.5,0.485433489664443,0.528708654224401,0.485433489664443,0.582182996315315,0.497011612367365,-0.485433489664443,-0.0141421438888448,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,9,2,1,aud,0.5,1,b,C,2C,1,z,0.673051799999485,0,0,0,1.73460105538811,0.528708654224401,0.485433489664443,0.5,0.471291345775599,0.5,0.5,0.5,0.485433489664443,0.528708654224401,0.528708654224401,0.56027012972505,0.493252890721986,-0.471291345775599,0.0137301405185972,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
CBC_1063,CBC_1063_MSI_AV_v1_Vset2_Aset3_2024-02-17_10h54.14.818.csv,2,10,1,0,aud,0.5,1,b,B,1B,1,z,1.44041749999997,0,0,0,2.89037175789616,0.528708654224401,0.485433489664443,0.5,0.471291345775599,0.5,0.5,0.5,0.485433489664443,0.542438794742998,0.5,0.153027318051836,0.500026264374073,-0.5,0.0145665103355565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.029133020671113,0.3,0.28757767375331,1.68823064073289,0.5,49.4462059269404
