ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
132,1,1,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.93202542642318,0,0,1,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.295409841263881,-0.5,0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,0.0516864609705337,0.500400948843374,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,2,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,2.83321334405622,0.959570244575215,0.204590158736119,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.98502542642318,0,0,1,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.295409841263881,0.5,-0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,0.0510582939927951,0.500552291376417,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,3,A,0,2,a,27,1,1,0A,2A,1,0,1,0,A02,2.89037175789616,0.959570244575215,0.204590158736119,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.795409841263881,0.0404297554247855,0.5,0.5,0.5,0.5,1.56202542642318,1,1,0,0A,2A,0.959570244575215,0.5,0.959570244575215,0.0404297554247854,1,1,0.0404297554247854,0.0238866952647468,0.5,-0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,13.5580602422742,1,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,4,B,1,0,a,63,1,1,1B,0B,1,0,1,0,B10,2.94443897916644,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.795409841263881,0.0404297554247855,0.5,0.5,0.5,0.5,5.40102542642318,0,0,1,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.295409841263881,-0.5,0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,0.0586309732685714,0.500884603403086,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,5,B,0,1,l,63,1,1,0B,1B,0,1,0,1,B01,2.99573227355399,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.204590158736119,0.959570244575215,0.5,0.5,0.5,0.5,0.795409841263881,0.0404297554247855,0.5,0.5,0.5,0.5,1.53802542642318,0,0,1,1B,0B,0.959570244575215,0.204590158736119,0.989278960556255,0.0107210394437455,1,1,0.0404297554247854,0.0238866952647468,0.204590158736119,-0.18804709857608,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,10.0155178191187,1,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,6,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,2.35137525716348,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.0165430601600386,0.983456939839961,0.5,0.5,0.5,0.5,0.795409841263881,0.0404297554247855,0.5,0.5,0.5,0.5,1.56102542642318,0,0,1,2C,3C,0.795409841263881,0.0404297554247855,0.989278960556255,0.0107210394437455,1,1,0.204590158736119,0.120875892632778,0.0404297554247854,-0.0371606251773695,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,15.3470968473032,1,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,7,D,3,1,a,27,1,1,3D,1D,1,0,1,0,D31,3.09104245335832,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.0165430601600386,0.983456939839961,0.5,0.5,0.5,0.5,0.91628573389666,0.00326913024741599,0.5,0.5,0.5,0.5,3.03002542642318,0,0,1,1D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.295409841263881,-0.5,0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,0.0887183135069091,0.500072200676432,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,8,C,1,2,l,9,1,1,1C,2C,0,1,0,1,C12,3.13549421592915,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.0165430601600386,0.983456939839961,0.5,0.5,0.5,0.5,0.91628573389666,0.00326913024741599,0.5,0.204590158736119,0.5,0.959570244575215,1.59402542642318,0,0,1,2C,1C,0.91628573389666,0.5,0.91628573389666,0.0837142661033404,1,1,0.0837142661033404,0.0494600361222202,0.5,-0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,11.6507750079832,1,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,9,B,3,1,l,27,1,1,3B,1B,0,1,0,1,B31,3.17805383034795,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.0165430601600386,0.983456939839961,0.5,0.5,0.5,0.0404297554247855,0.96574577001888,0.00326913024741599,0.5,0.204590158736119,0.5,0.959570244575215,1.60202542642318,0,0,1,1B,3B,0.983456939839961,0.5,0.983456939839961,0.0165430601600386,1,1,0.0165430601600386,0.00977396555179168,0.5,-0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,5.89925521609508,1,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
132,1,10,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,3.2188758248682,0.983456939839961,0.204590158736119,0.0404297554247855,0.5,0.0165430601600386,0.993230905391753,0.5,0.0404297554247855,0.5,0.0404297554247855,0.96574577001888,0.00326913024741599,0.5,0.204590158736119,0.5,0.959570244575215,1.59102542642318,1,1,0,3D,2D,0.959570244575215,0.5,0.959570244575215,0.0404297554247854,1,1,0.0404297554247854,0.0238866952647468,0.5,-0.459570244575215,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,0.692553514574188,1.42002542642318,14.1792582683226,3.97469715564813,0.5,10.7281015803998,1,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,0.919140489150429,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591
